Item No.,Item name,Patch No.,Ascon code,EXPIRY DATE,Qty,Sales Price,Total Sales Price,Purchase Price,Total Purchase Price,Cost Price ,Tptal Cost Price,vat,total vat,total inc vat
121020964,V-Wash Feminine Wash 250ml 2072,3010004,480227,9/30/2025,1.00 ,68.7,68.7,68.7,68.7,23.78,23.78,0.15,3.57,27.35
121020964,V-Wash Feminine Wash 250ml 2072,1,487210,9/30/2025,3.00 ,68.7,206.1,68.7,206.1,22.08,66.25,0.15,9.94,76.19
151001662,Weekly Pill Box X32,1,516369,12/1/2030,2.00 ,30,60,18,36,18,36,0,0,36
151001816,Weekly Pill Box X33,1,494150,12/1/2030,2.00 ,33,66,19,38,19,38,0,0,38
121011343,Wellman 30 Cap,1112025,531122,11/1/2025,2.00 ,28.85,57.7,24.04,48.08,24.04,48.08,0,0,48.08
121005000,Welloxon Herbal 6% 60 ml,1,539076,4/30/2027,18.00 ,8,144,4.75,85.5,4.75,85.5,0.15,12.83,98.33
121005002,Welloxon Herbal 9% 60 ml,1,523055,8/30/2026,3.00 ,8,24,4.75,14.25,4.75,14.25,0.15,2.14,16.39
121005002,Welloxon Herbal 9% 60 ml,1,547403,6/3/2027,12.00 ,8,96,4.75,57,4.75,57,0.15,8.55,65.55
121005002,Welloxon Herbal 9% 60 ml,1,512752,9/30/2025,9.00 ,8,72,4.75,42.75,4.75,42.75,0.15,6.41,49.16
121019185,White Glo T.P Coffee Tea Drinkers Whitening 150gm,1,511523,3/30/2026,2.00 ,25,50,13.75,27.5,13.75,27.5,0.15,4.13,31.63
121019186,White Glo T.P Smokers Formula 150gm,1,511524,1/1/2025,1.00 ,25,25,13.75,13.75,13.75,13.75,0.15,2.06,15.81
121019068,White Glo Tp Charcoal Deep Stain Remover 150gm,1,515613,4/30/2026,1.00 ,28,28,15.9,15.9,15.9,15.9,0.15,2.39,18.29
111004405,Whole Blue,1,548833,5/1/2026,10.00 ,25.01,250.1,25.01,250.1,12.51,125.05,0.15,18.76,143.81
111004402,Whole Iroglobin Adults,1,548834,5/1/2026,10.00 ,24.04,240.4,24.04,240.4,12.02,120.2,0.15,18.03,138.23
111004403,Whole Iroglobin Kids,1,548835,5/1/2026,10.00 ,23,230,23,230,11.5,115,0.15,17.25,132.25
111004401,Whole Magnesium,1,548836,5/1/2026,10.00 ,24.04,240.4,24.04,240.4,12.02,120.2,0.15,18.03,138.23
111004399,Whole Orange,1,548837,5/1/2026,10.00 ,24.04,240.4,24.04,240.4,12.02,120.2,0.15,18.03,138.23
111004400,Whole Orange Kids,1,548838,5/1/2026,10.00 ,23,230,23,230,11.5,115,0.15,17.25,132.25
111004404,Whole Purple,1,548832,5/1/2026,10.00 ,25.01,250.1,25.01,250.1,12.51,125.05,0.15,18.76,143.81
111002413,Winex Oral suspention 60ml,4bk1343,528820,4/24/2026,2.00 ,40.35,80.7,24.21,48.42,24.21,48.42,0,0,48.42
111002416,Xalatan eye drops,HJ3999,540925,6/30/2026,1.00 ,42.65,42.65,42.65,42.65,35.54,35.54,0,0,35.54
111002417,Xatral XL 10mg 30tab,jt0276,544909,1/31/2026,1.00 ,93.7,93.7,73.33,73.33,73.33,73.33,0,0,73.33
111002419,Xefo 8mg tablet,12578394,546205,7/3/2026,4.00 ,23.95,95.8,23.95,95.8,17.96,71.86,0,0,71.86
111002420,Xenical 120mg 84cap,M2465M3,547708,5/30/2026,1.00 ,142.65,142.65,124.05,124.05,124.05,124.05,0,0,124.05
111003768,Xigduo XR 10mg/500mg 28Tab,pt0153,544916,11/30/2025,1.00 ,122.45,122.45,106.48,106.48,106.48,106.48,0,0,106.48
111002421,Xola ophthalmic solution 5ml /bottle,ac0086,544898,3/31/2025,1.00 ,33.25,33.25,24.11,24.11,24.11,24.11,0,0,24.11
111002423,Xolamol eye drop. 5ml /bottle,BC0311,532159,3/31/2026,3.00 ,39.55,118.65,39.55,118.65,29.96,89.88,0,0,89.88
111002427,Xylomet adult  nasal drops,24DB25,546206,5/31/2027,6.00 ,9,54,9,54,5.78,34.65,0,0,34.65
111002428,Xylomet paed nasal drops,24DA59,547709,2/28/2027,3.00 ,9,27,6.25,18.75,6.25,18.75,0,0,18.75
111002430,Xyzal 5 mg F.c 20Tabs,377294,529050,5/31/2028,1.00 ,21.6,21.6,16.38,16.38,16.38,16.38,0,0,16.38
111002430,Xyzal 5 mg F.c 20Tabs,350353,480338,4/30/2027,1.00 ,21.6,21.6,21.6,21.6,16.74,16.74,0,0,16.74
121022094,Yardley Body Perfumed Talk Jasmine For men 250gm,1,539087,12/20/2026,2.00 ,20,40,13.5,27,13.5,27,0.15,4.05,31.05
121019038,Yardley Body Perfumed Talk Jasmine For Women 250gm,1,539088,10/2/2026,2.00 ,20,40,13.5,27,13.5,27,0.15,4.05,31.05
121019037,Yardley Body Perfumed Talk Rose For Women 250gm,1,539086,10/16/2026,2.00 ,20,40,13.5,27,13.5,27,0.15,4.05,31.05
121017321,Yardley Body Spray Women 150ml,1,456272,12/1/2026,4.00 ,15,60,9.41,37.64,9.41,37.64,0.15,5.65,43.29
111002431,Yasmin 21s tab,KT0KS5K,540927,5/31/2026,1.00 ,23.75,23.75,23.75,23.75,19.79,19.79,0,0,19.79
111003861,Yaz Plus 28 Fc Tab,WEX7NS,547701,11/30/2026,2.00 ,44.45,88.9,37.04,74.08,37.04,74.08,0,0,74.08
121015537,YC Whitening Gold Caviar Peel Off Mask,1,448909,6/6/2024,5.00 ,45,225,22,110,14.3,71.5,0.15,10.73,82.23
121015916,Yoko Cracked Heel Cream 50g,1,464928,4/1/2025,1.00 ,20,20,9.73,9.73,9.73,9.73,0.15,1.46,11.19
121015916,Yoko Cracked Heel Cream 50g,1,515787,10/1/2025,3.00 ,23,69,13.5,40.5,13.5,40.5,0.15,6.08,46.58
121021852,Yoko Knee Elbow Cream 50gm,1,515788,11/1/2025,2.00 ,20,40,10.5,21,10.5,21,0.15,3.15,24.15
121009166,Yoko Spa Milk Salt 300g,1,548105,9/1/2025,3.00 ,10,30,3.66,10.98,3.66,10.98,0.15,1.65,12.63
121007513,Yoko Spa Milk Soap 90g,1,509017,5/1/2026,1.00 ,7,7,4.75,4.75,4.75,4.75,0.15,0.71,5.46
121014809,Yoko Yogurt Spa Milk Soap 90g,1,456355,11/30/2024,3.00 ,7,21,4.8,14.4,4.8,14.4,0.15,2.16,16.56
111002443,Zamur 500 mg tab,2114743,544906,1/31/2026,1.00 ,37.85,37.85,25.24,25.24,25.24,25.24,0,0,25.24
111003156,Zelax 10mg 30Cap,6424627,545919,6/27/2026,1.00 ,54.9,54.9,54.9,54.9,41.18,41.18,0,0,41.18
111003446,Zelax 20mg 30Cap,6324234,540799,3/9/2026,1.00 ,81.95,81.95,81.95,81.95,64.14,64.14,0,0,64.14
111002451,Zertazine 100ml Syp.,23dh38,536735,11/1/2026,1.00 ,8.15,8.15,8.15,8.15,5.22,5.22,0,0,5.22
111002452,Zertazine 10mg 10tab,23DJ18,543793,12/31/2027,7.00 ,7.5,52.5,7.5,52.5,3.5,24.5,0,0,24.5
111002452,Zertazine 10mg 10tab,23DJ18,536386,12/31/2027,1.00 ,7.5,7.5,7.5,7.5,3.79,3.79,0,0,3.79
111002454,Zestril 10mg 28tab,SN979,539864,3/31/2026,1.00 ,26,26,26,26,21.67,21.67,0,0,21.67
111002455,Zestril 20mg 28 tab,sf282,474546,8/1/2025,1.00 ,44.35,44.35,44.35,44.35,36.96,36.96,0,0,36.96
111002463,Zimax 250mg 6 Cap,1139708,484821,7/1/2026,2.00 ,49.65,99.3,49.65,99.3,35.17,70.33,0,0,70.33
111004197,Zinco Vit C 1000mg+zing 200ml,210923,523086,9/30/2026,7.00 ,29.9,209.3,29.9,209.3,11.96,83.72,0,0,83.72
111002475,Zinnat 500mg 10 tab,t58f,511263,2/18/2026,1.00 ,69.6,69.6,69.6,69.6,56.29,56.29,0,0,56.29
111002475,Zinnat 500mg 10 tab,8c2d,528822,8/9/2026,1.00 ,69.6,69.6,50.84,50.84,50.84,50.84,0,0,50.84
111002476,Zinopril 10mg 28 tab,6020,544961,4/1/2026,1.00 ,50.1,50.1,35.07,35.07,35.07,35.07,0,0,35.07
111002476,Zinopril 10mg 28 tab,6020,477907,4/1/2026,1.00 ,50.1,50.1,50.1,50.1,35.07,35.07,0,0,35.07
111002483,Zithromax 200 mg 15ml susp.,KD2294C,540928,2/28/2026,3.00 ,31.9,95.7,31.9,95.7,25.26,75.77,0,0,75.77
111002484,Zithromax 250mg 4cap,gf5081d,511257,5/1/2025,4.00 ,44.05,176.2,44.05,176.2,36.71,146.83,0,0,146.83
111002486,Zithromax 300mg 22.5ml susp,HT9014B,540802,12/31/2025,4.00 ,43.6,174.4,43.6,174.4,34.52,138.08,0,0,138.08
111002486,Zithromax 300mg 22.5ml susp,hj1906b,511274,6/1/2025,1.00 ,43.6,43.6,43.6,43.6,36.33,36.33,0,0,36.33
111002487,Zithromax 400 mg 30 ml Susp,HL8044A,540929,9/1/2025,5.00 ,53.05,265.25,53.05,265.25,42,210.01,0,0,210.01
111002487,Zithromax 400 mg 30 ml Susp,hn1018a,518678,9/1/2025,2.00 ,53.05,106.1,53.05,106.1,44.21,88.42,0,0,88.42
111002487,Zithromax 400 mg 30 ml Susp,hh6292a,511273,6/1/2025,1.00 ,53.05,53.05,53.05,53.05,44.21,44.21,0,0,44.21
111002491,Zocin 250mg 6cap,354031,498752,3/1/2026,2.00 ,36.2,72.4,36.2,72.4,23.23,46.46,0,0,46.46
111002497,Zovirax 2mg Cream  tube,d47u,529052,10/31/2026,1.00 ,16.3,16.3,13.58,13.58,13.58,13.58,0,0,13.58
111002499,Zovirax 5% Cream tube 10g,PD5Y,546207,4/30/2027,2.00 ,25.35,50.7,25.35,50.7,21.13,42.25,0,0,42.25
111003622,Zyprexa 10 mg 28 tab,1146696,483200,7/1/2025,2.00 ,285.6,571.2,285.6,571.2,259.64,519.28,0,0,519.28
111002506,Zyrtec 0.1% oral Solution 75 ml Bottle,23L13Z,540931,11/30/2026,1.00 ,19.35,19.35,19.35,19.35,14.03,14.03,0,0,14.03
111002506,Zyrtec 0.1% oral Solution 75 ml Bottle,23L12Z,531317,11/30/2026,1.00 ,19.35,19.35,14.67,14.67,14.67,14.67,0,0,14.67
111002507,Zyrtec 10mg F.C Tab 10,379280,540488,8/31/2027,3.00 ,16.2,48.6,16.2,48.6,12.29,36.86,0,0,36.86
111002507,Zyrtec 10mg F.C Tab 10,381639,545490,10/31/2027,2.00 ,16.2,32.4,16.2,32.4,12.29,24.57,0,0,24.57
151001688,جبيرة اصبع برباط تايوانى oo205,1,474692,12/1/2030,3.00 ,17,51,7.5,22.5,7.5,22.5,0,0,22.5
151001609,ربل عصا رصاصى,1,507215,12/1/2030,1.00 ,20,20,10,10,10,10,0,0,10
151001675,علبة عينة بول,1,477141,12/1/2030,3.00 ,2,6,0.6,1.8,0.6,1.8,0,0,1.8
121007930,كرسي حمام بدون عجل,1,465618,12/1/2030,1.00 ,220,220,150,150,150,150,0,0,150
121007931,كرسي حمام بمسند,1,524121,12/1/2030,1.00 ,140,140,83,83,83,83,0,0,83
121005436,ليفة مغربية,1,538719,12/1/2030,3.00 ,7,21,3.2,9.6,3.2,9.6,0.15,1.44,11.04
121019914,ملمع اظافر,1,450138,12/1/2030,1.00 ,15,15,15,15,9.75,9.75,0.15,1.46,11.21
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
