Item No.,Item name,Patch No.,Ascon code,EXPIRY DATE,Qty,Sales Price,Total Sales Price,Purchase Price,Total Purchase Price,Cost Price ,Tptal Cost Price,vat,total vat,total inc vat
111000956,Flazol 500mg 20tab,4KV844,527930,3/4/2027,1.00 ,19.9,19.9,19.9,19.9,11.85,11.85,0,0,11.85
111000956,Flazol 500mg 20tab,4KV861,545573,9/23/2027,5.00 ,19.9,99.5,19.9,99.5,13.93,69.66,0,0,69.66
111000955,Flazol Susp 120ml,4KX032D,546185,8/24/2027,3.00 ,9.25,27.75,9.25,27.75,6.48,19.43,0,0,19.43
111000957,Fleet enema adult 45oz,2333599,525657,6/25/2026,2.00 ,10,20,10,20,4.17,8.33,0,0,8.33
111000958,Fleet enema children 225oz,2403697,541316,8/25/2026,3.00 ,9.75,29.25,9.75,29.25,8.13,24.38,0,0,24.38
121006014,Flexitol Cuticle And Nail Cream 20ml,1,462825,3/31/2025,2.00 ,49,98,29,58,29,58,0.15,8.7,66.7
111000966,Flixotide 250mcg inhaler,K32D-B,547509,1/1/2026,1.00 ,125.6,125.6,109.22,109.22,109.22,109.22,0,0,109.22
111000972,Flozak 20mg 30cap,22DG46,518359,9/1/2025,1.00 ,76,76,76,76,60.08,60.08,0,0,60.08
111000975,Fluca opthamic susp.5ml/bt,BB0101,536716,1/30/2027,1.00 ,23.95,23.95,23.95,23.95,17.36,17.36,0,0,17.36
111000975,Fluca opthamic susp.5ml/bt,ad0063,544897,3/31/2026,2.00 ,19.95,39.9,13.97,27.94,13.97,27.94,0,0,27.94
111000978,Fludrex 24 tablet,OT285,545530,5/10/2027,6.00 ,12.3,73.8,12.3,73.8,9.23,55.35,0,0,55.35
111000979,Fludrex syrup 120ml,ns274,486642,5/1/2026,1.00 ,12,12,12,12,10,10,0,0,10
111003146,Flutab Sinus Tabs 500/30 mg 20P,1151199,523586,11/1/2027,8.00 ,9.25,74,9.25,74,7.71,61.67,0,0,61.67
111003146,Flutab Sinus Tabs 500/30 mg 20P,1148443,536602,6/1/2026,1.00 ,9.25,9.25,9.25,9.25,7.34,7.34,0,0,7.34
111000982,Flutab tabs 500 /30/25gm p,1155508,538304,4/1/2028,3.00 ,9.9,29.7,9.9,29.7,7.51,22.52,0,0,22.52
111000984,FML eye drops,403214,513657,6/30/2026,3.00 ,14.5,43.5,14.5,43.5,12.08,36.25,0,0,36.25
111000987,Folic acid 1mg 20tab,24DD77,547512,8/31/2027,6.00 ,6.9,41.4,5.75,34.5,5.75,34.5,0,0,34.5
111000987,Folic acid 1mg 20tab,24DA38,540553,2/28/2027,2.00 ,6.9,13.8,6.9,13.8,5.46,10.93,0,0,10.93
111000989,Folic acid 5mg 20 tab,23DB91,545722,7/31/2026,5.00 ,6.9,34.5,6.9,34.5,5.46,27.31,0,0,27.31
111000989,Folic acid 5mg 20 tab,23DF10,531289,10/31/2026,2.00 ,6.9,13.8,5.46,10.92,5.46,10.92,0,0,10.92
111000992,Folicum 1mg tab,37,478349,2/1/2026,1.00 ,3.3,3.3,3.3,3.3,2.75,2.75,0,0,2.75
111000993,Folicum 5mg tab,0112a,455726,2/1/2025,2.00 ,3.6,7.2,3.6,7.2,3,6,0,0,6
111000993,Folicum 5mg tab,3817,524104,11/1/2026,5.00 ,6.15,30.75,6.15,30.75,4.87,24.35,0,0,24.35
111000993,Folicum 5mg tab,2945,511235,10/6/2026,3.00 ,6.15,18.45,6.15,18.45,4.92,14.76,0,0,14.76
151001193,Footrite Cast Sandal,1,409592,12/1/2030,1.00 ,60,60,34,34,34,34,0,0,34
111004078,Forcapil 60 Cap/Box,N08329A,547513,7/1/2026,2.00 ,57.7,115.4,40.08,80.16,40.08,80.16,0,0,80.16
111003677,Formit XR 750mg 30Tab,1154886,523421,3/1/2027,2.00 ,22.5,45,22.5,45,15.75,31.5,0,0,31.5
111003672,Forxiga 10mg 28Tab,SH771,546186,1/31/2026,1.00 ,159,159,159,159,138.27,138.27,0,0,138.27
111004063,Foster nexthaler 100Mcg 6 dose,1166758,536266,1/1/2025,1.00 ,113.2,113.2,113.2,113.2,85.6,85.6,0,0,85.6
111004063,Foster nexthaler 100Mcg 6 dose,1188105,540672,6/21/2025,1.00 ,102.9,102.9,102.9,102.9,89.48,89.48,0,0,89.48
121003407,Freestyle Optium Plus Strps 50,1,541012,7/7/2025,1.00 ,110,110,72,72,72,72,0,0,72
121003407,Freestyle Optium Plus Strps 50,1,534744,7/30/2025,1.00 ,110,110,72,72,72,72,0,0,72
143000278,Freshdays Long 12x24 DF346R01,1,439014,12/1/2030,4.00 ,16,64,12.92,51.67,12.92,51.67,0.15,7.75,59.42
143000261,Freshdays Long 6x(52+20) DF346R03,1,456389,12/1/2030,1.00 ,30,30,24.17,24.17,24.17,24.17,0.15,3.63,27.8
143000367,Freshdays Normal 12x24,1,456387,12/1/2030,6.00 ,16,96,12.92,77.52,12.92,77.52,0.15,11.63,89.15
143000259,Freshdays Normal 6x(52+20) DF326R04,1,456388,12/1/2030,1.00 ,30,30,24.17,24.17,24.17,24.17,0.15,3.63,27.8
143000300,Freshdays Normal Scented 12x24,1,456386,12/1/2030,8.00 ,16,128,12.92,103.36,12.92,103.36,0.15,15.5,118.86
143000300,Freshdays Normal Scented 12x24,1,448500,12/1/2030,2.00 ,16,32,15,30,9.75,19.5,0.15,2.93,22.43
143000260,Freshdays Normal SCTD 6x(52+20) DF326R06,1,535111,12/1/2030,2.00 ,30,60,24.17,48.33,24.17,48.33,0.15,7.25,55.58
111004660,Fronica 60 Tab,22d151-1,511217,4/1/2025,1.00 ,17.2,17.2,17.2,17.2,13.16,13.16,0,0,13.16
111003522,Fucidin - H Cream 30g,D15568,540555,2/1/2027,3.00 ,38.5,115.5,38.5,115.5,28.88,86.63,0,0,86.63
111003522,Fucidin - H Cream 30g,D15567,527932,1/31/2027,1.00 ,38.5,38.5,38.5,38.5,29.17,29.17,0,0,29.17
111001011,Fucidin 2% Ointment,D15162,545889,2/1/2027,4.00 ,19.75,79,19.75,79,14.81,59.25,0,0,59.25
111001017,Furazol / Tab,2402814,541056,4/17/2027,3.00 ,11.4,34.2,11.4,34.2,8.55,25.65,0,0,25.65
111001018,Fusibact - B- Cream 15 gm,BE0301,536724,5/21/2026,1.00 ,12.9,12.9,12.9,12.9,7.96,7.96,0,0,7.96
111001019,Fusibact 2% Cream 15gm,BA0431,526690,1/1/2027,2.00 ,8.25,16.5,8.25,16.5,5.53,11.06,0,0,11.06
111001019,Fusibact 2% Cream 15gm,BC0016,540673,3/1/2027,4.00 ,8.25,33,8.25,33,4.61,18.43,0,0,18.43
111001020,Fusibact 2% Oint. 15 gm,bd0043,541057,4/1/2027,3.00 ,8.15,24.45,8.15,24.45,5.71,17.12,0,0,17.12
111004303,Fusibact -B Cream 30gm,BF0076,536712,6/6/2026,1.00 ,25.8,25.8,25.8,25.8,14.33,14.33,0,0,14.33
111001021,Fusiderm - B Cream 2% 15g,1153979,538165,2/1/2027,1.00 ,11.65,11.65,11.65,11.65,9.71,9.71,0,0,9.71
111001022,Fusiderm cream 2% 15gm p,1151823,546187,11/1/2027,5.00 ,11.35,56.75,11.35,56.75,7.95,39.73,0,0,39.73
111003923,Fusiderm Cream 2% 30gm,1145017,541317,3/14/2026,5.00 ,19.5,97.5,19.5,97.5,11.61,58.03,0,0,58.03
111001023,Fusiderm Ointment 15g,1145004,484926,2/1/2026,1.00 ,10.1,10.1,10.1,10.1,7.68,7.68,0,0,7.68
111001023,Fusiderm Ointment 15g,1151405,513718,11/1/2027,4.00 ,10.1,40.4,10.1,40.4,8.42,33.67,0,0,33.67
121016903,G- Rose Water 100ml,1,485530,1/31/2026,4.00 ,10,40,5.25,21,5.25,21,0.15,3.15,24.15
121015908,G Rose Water 250ml,1,488866,9/30/2026,4.00 ,15,60,7.5,30,7.5,30,0.15,4.5,34.5
121015908,G Rose Water 250ml,1,485531,2/28/2026,1.00 ,15,15,7.5,7.5,7.5,7.5,0.15,1.13,8.63
111002919,Galvus 50 mg 56 Tab,B9119F,535691,9/30/2026,1.00 ,112.3,112.3,112.3,112.3,94.73,94.73,0,0,94.73
111002920,Galvus 50/1000 mg 60 Tab,a00x1m,541318,8/31/2025,1.00 ,105.75,105.75,105.75,105.75,91.96,91.96,0,0,91.96
111002920,Galvus 50/1000 mg 60 Tab,24102900,543593,10/31/2025,1.00 ,105.75,105.75,105.75,105.75,87.36,87.36,0,0,87.36
111002921,Galvus 50/850 mg 60 Tab,24105900,545891,2/28/2026,1.00 ,100.4,100.4,100.4,100.4,82.94,82.94,0,0,82.94
111002508,Galvus 50mg 28Tap,B8973T,535690,4/30/2025,1.00 ,56.1,56.1,56.1,56.1,45.35,45.35,0,0,45.35
111002508,Galvus 50mg 28Tap,B8973T,531681,4/30/2026,1.00 ,56.1,56.1,46.75,46.75,46.75,46.75,0,0,46.75
121013952,Ganfort 5ml Eye Drops3ml,409715,546188,3/31/2026,1.00 ,51.05,51.05,51.05,51.05,42.55,42.55,0,0,42.55
121016364,Gariner Micellar Cleansing Water 100ml,1,548119,9/30/2029,6.00 ,18,108,9.35,56.1,9.35,56.1,0.15,8.42,64.52
121016364,Gariner Micellar Cleansing Water 100ml,1,548120,8/25/2029,5.00 ,18,90,9.35,46.75,9.35,46.75,0.15,7.01,53.76
121020790,Gariner Micellar Cleansing Water In OIL 100ml,1,548201,5/26/2029,3.00 ,19,57,14,42,14,42,0.15,6.3,48.3
121018316,Garnier Cond Nurturing Almond Milk 400ml,1,515749,3/13/2029,1.00 ,19,19,11.61,11.61,11.61,11.61,0.15,1.74,13.35
121017538,Garnier Cond Purifying Shine 400ml,1,515752,3/13/2029,2.00 ,19,38,12.77,25.54,12.77,25.54,0.15,3.83,29.37
121020852,Garnier Fast Bright 30x Vitamin Booster Serum 50ml,1,524844,1/31/2026,3.00 ,79,237,57.11,171.33,57.11,171.33,0.15,25.7,197.03
121021850,Garnier Fast Fairness Cream Uva/b v.c Lemon 25ml,1,548199,8/28/2026,3.00 ,15,45,11.5,34.5,11.5,34.5,0.15,5.18,39.68
121018301,Garnier Men Shampo Color No 1.0 Natural Black,1,515850,10/31/2026,2.00 ,22,44,11.5,23,11.5,23,0.15,3.45,26.45
121021772,Garnier Micellar Water Salicylic 400ml,1,513132,11/30/2028,1.00 ,45,45,34.85,34.85,34.85,34.85,0.15,5.23,40.08
121017127,Garnier Nat 1001 Ashy Silver Blonde,1,544891,3/1/2025,1.00 ,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121017127,Garnier Nat 1001 Ashy Silver Blonde,1,456775,10/31/2025,10.00 ,22,220,11.6,116,11.6,116,0.15,17.4,133.4
121017127,Garnier Nat 1001 Ashy Silver Blonde,1,495179,6/24/2026,1.00 ,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121017129,Garnier Nat 3.61 lucious Blackberry,1,539109,8/24/2029,3.00 ,22,66,11.6,34.8,11.6,34.8,0.15,5.22,40.02
121017129,Garnier Nat 3.61 lucious Blackberry,1,463033,8/31/2025,2.00 ,22,44,11.6,23.2,11.6,23.2,0.15,3.48,26.68
121001570,Garnier Nat. H. Color -10 Ultra Light,1,515841,6/17/2026,1.00 ,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121001570,Garnier Nat. H. Color -10 Ultra Light,1,470289,8/31/2025,1.00 ,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121015928,Garnier Nat. H. Color- 2.0 Luminous Black,1,515842,6/25/2026,5.00 ,22,110,11.6,58,11.6,58,0.15,8.7,66.7
121015954,Garnier Nat. H. Color 4.1 Ashy Brown,1,512774,5/31/2026,3.00 ,22,66,11.6,34.8,11.6,34.8,0.15,5.22,40.02
121015953,Garnier Nat. H. Color 4.15 Brownie Chocolat,1,488984,5/31/2026,3.00 ,22,66,11.6,34.8,11.6,34.8,0.15,5.22,40.02
121015018,Garnier Nat. H. Color 5.132 Nude Medium Brown,1,535355,5/27/2029,5.00 ,22,110,11.6,58,11.6,58,0.15,8.7,66.7
121015020,Garnier Nat. H. Color 7.132 Nude Dark Blonde,1,488982,5/31/2026,1.00 ,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121001572,Garnier Nat. H. Color- 8 Light Blonde,1,470308,11/30/2025,1.00 ,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121001572,Garnier Nat. H. Color- 8 Light Blonde,1,539112,12/31/2028,2.00 ,22,44,11.6,23.2,11.6,23.2,0.15,3.48,26.68
121016275,Garnier Nat. H. Color 8.11 Deep Ashy Light Blonde,1,544892,3/1/2025,1.00 ,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121016275,Garnier Nat. H. Color 8.11 Deep Ashy Light Blonde,1,528608,5/27/2029,4.00 ,22,88,11.6,46.4,11.6,46.4,0.15,6.96,53.36
121001573,Garnier Nat. H. Color-1 Black,1,544895,6/6/2026,1.00 ,24,24,15.6,15.6,15.6,15.6,0.15,2.34,17.94
121001573,Garnier Nat. H. Color-1 Black,1,548118,8/24/2029,6.00 ,22,132,11.6,69.6,11.6,69.6,0.15,10.44,80.04
121001573,Garnier Nat. H. Color-1 Black,1,515846,12/31/2028,1.00 ,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121001574,Garnier Nat. H. Color-2.10 Blue Black,1,546868,7/31/2029,3.00 ,22,66,11.6,34.8,11.6,34.8,0.15,5.22,40.02
121001575,Garnier Nat. H. Color-3.6 Deep Red,1,539111,8/1/2026,3.00 ,22,66,11.6,34.8,11.6,34.8,0.15,5.22,40.02
121001576,Garnier Nat. H. Color-4 Brown,1,544894,6/22/2026,2.00 ,22,44,11.6,23.2,11.6,23.2,0.15,3.48,26.68
121001576,Garnier Nat. H. Color-4 Brown,1,500721,7/26/2026,4.00 ,22,88,11.6,46.4,11.6,46.4,0.15,6.96,53.36
121001579,Garnier Nat. H. Color-4.6 Burgundy,1,535358,7/31/2029,3.00 ,22,66,11.6,34.8,11.6,34.8,0.15,5.22,40.02
121014933,Garnier Nat. H. Color-4.7 Dark Shiny Brown,1,488980,7/31/2026,2.00 ,22,44,11.6,23.2,11.6,23.2,0.15,3.48,26.68
121001580,Garnier Nat. H. Color-5 Light Brown,1,515845,7/13/2026,1.00 ,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121001580,Garnier Nat. H. Color-5 Light Brown,1,469061,6/1/2025,2.00 ,22,44,11.6,23.2,11.6,23.2,0.15,3.48,26.68
121001581,Garnier Nat. H. Color-5.3 Light Gold,1,535166,7/25/2026,5.00 ,22,110,11.6,58,11.6,58,0.15,8.7,66.7
121001585,Garnier Nat. H. Color-6 Dark Blonde,1,485471,2/25/2026,2.00 ,22,44,11.6,23.2,11.6,23.2,0.15,3.48,26.68
121001585,Garnier Nat. H. Color-6 Dark Blonde,1,470302,12/31/2025,1.00 ,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121001586,Garnier Nat. H. Color-6.1,1,488985,5/1/2026,1.00 ,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121001586,Garnier Nat. H. Color-6.1,1,515849,7/21/2026,2.00 ,22,44,11.6,23.2,11.6,23.2,0.15,3.48,26.68
121001586,Garnier Nat. H. Color-6.1,1,533533,5/27/2029,2.00 ,22,44,11.6,23.2,11.6,23.2,0.15,3.48,26.68
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
