Item No.,Item name,Patch No.,Ascon code,EXPIRY DATE,Qty,sp,TSP,PP,TPP,CP,TCP,Vat,vat value,total cost
111004660,Fronica 60 Tab,22d151-1,511217,8/1/2030,1,17.2,17.2,17.2,17.2,13.16,13.16,0,0,13.16
111003522,Fucidin - H Cream 30g,D15568,540555,8/1/2030,3,38.5,115.5,38.5,115.5,28.88,86.63,0,0,86.63
111003522,Fucidin - H Cream 30g,D15567,527932,8/1/2030,1,38.5,38.5,38.5,38.5,29.17,29.17,0,0,29.17
111001011,Fucidin 2% Ointment,D15162,545889,8/1/2030,4,19.75,79,19.75,79,14.81,59.25,0,0,59.25
111001017,Furazol / Tab,2402814,541056,8/1/2030,2,11.4,22.8,11.4,22.8,8.55,17.1,0,0,17.1
111001018,Fusibact - B- Cream 15 gm,BE0301,536724,8/1/2030,1,12.9,12.9,12.9,12.9,7.96,7.96,0,0,7.96
111001019,Fusibact 2% Cream 15gm,BA0431,526690,8/1/2030,2,8.25,16.5,8.25,16.5,5.53,11.06,0,0,11.06
111001019,Fusibact 2% Cream 15gm,BC0016,540673,8/1/2030,4,8.25,33,8.25,33,4.61,18.43,0,0,18.43
111001020,Fusibact 2% Oint. 15 gm,bd0043,541057,8/1/2030,3,8.15,24.45,8.15,24.45,5.71,17.12,0,0,17.12
111004303,Fusibact -B Cream 30gm,BF0076,536712,8/1/2030,1,25.8,25.8,25.8,25.8,14.33,14.33,0,0,14.33
111001021,Fusiderm - B Cream 2% 15g,1153979,538165,8/1/2030,1,11.65,11.65,11.65,11.65,9.71,9.71,0,0,9.71
111001022,Fusiderm cream 2% 15gm p,1151823,546187,8/1/2030,5,11.35,56.75,11.35,56.75,7.95,39.73,0,0,39.73
111003923,Fusiderm Cream 2% 30gm,1145017,541317,8/1/2030,4,19.5,78,19.5,78,11.61,46.43,0,0,46.43
111001023,Fusiderm Ointment 15g,1145004,484926,8/1/2030,1,10.1,10.1,10.1,10.1,7.68,7.68,0,0,7.68
111001023,Fusiderm Ointment 15g,1151405,513718,8/1/2030,4,10.1,40.4,10.1,40.4,8.42,33.67,0,0,33.67
121016903,G- Rose Water 100ml,1,485530,8/1/2030,4,10,40,5.25,21,5.25,21,0.15,3.15,24.15
121015908,G Rose Water 250ml,1,488866,8/1/2030,4,15,60,7.5,30,7.5,30,0.15,4.5,34.5
121015908,G Rose Water 250ml,1,485531,8/1/2030,1,15,15,7.5,7.5,7.5,7.5,0.15,1.13,8.63
111002919,Galvus 50 mg 56 Tab,B9119F,535691,8/1/2030,1,112.3,112.3,112.3,112.3,94.73,94.73,0,0,94.73
111002920,Galvus 50/1000 mg 60 Tab,a00x1m,541318,8/1/2030,1,105.75,105.75,105.75,105.75,91.96,91.96,0,0,91.96
111002920,Galvus 50/1000 mg 60 Tab,24102900,543593,8/1/2030,1,105.75,105.75,105.75,105.75,87.36,87.36,0,0,87.36
111002921,Galvus 50/850 mg 60 Tab,24105900,545891,8/1/2030,1,100.4,100.4,100.4,100.4,82.94,82.94,0,0,82.94
111002508,Galvus 50mg 28Tap,B8973T,535690,8/1/2030,1,56.1,56.1,56.1,56.1,45.35,45.35,0,0,45.35
111002508,Galvus 50mg 28Tap,B8973T,531681,8/1/2030,1,56.1,56.1,46.75,46.75,46.75,46.75,0,0,46.75
121013952,Ganfort 5ml Eye Drops3ml,409715,546188,8/1/2030,1,51.05,51.05,51.05,51.05,42.55,42.55,0,0,42.55
121016364,Gariner Micellar Cleansing Water 100ml,1,548119,8/1/2030,6,18,108,9.35,56.1,9.35,56.1,0.15,8.42,64.52
121016364,Gariner Micellar Cleansing Water 100ml,1,548120,8/1/2030,5,18,90,9.35,46.75,9.35,46.75,0.15,7.01,53.76
121020790,Gariner Micellar Cleansing Water In OIL 100ml,1,548201,8/1/2030,3,19,57,14,42,14,42,0.15,6.3,48.3
121018316,Garnier Cond Nurturing Almond Milk 400ml,1,515749,8/1/2030,1,19,19,11.61,11.61,11.61,11.61,0.15,1.74,13.35
121017538,Garnier Cond Purifying Shine 400ml,1,515752,8/1/2030,2,19,38,12.77,25.54,12.77,25.54,0.15,3.83,29.37
121020852,Garnier Fast Bright 30x Vitamin Booster Serum 50ml,1,524844,8/1/2030,3,79,237,57.11,171.33,57.11,171.33,0.15,25.7,197.03
121021850,Garnier Fast Fairness Cream Uva/b v.c Lemon 25ml,1,548199,8/1/2030,3,15,45,11.5,34.5,11.5,34.5,0.15,5.18,39.68
121018301,Garnier Men Shampo Color No 1.0 Natural Black,1,515850,8/1/2030,2,22,44,11.5,23,11.5,23,0.15,3.45,26.45
121021772,Garnier Micellar Water Salicylic 400ml,1,513132,8/1/2030,1,45,45,34.85,34.85,34.85,34.85,0.15,5.23,40.08
121017127,Garnier Nat 1001 Ashy Silver Blonde,1,544891,8/1/2030,1,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121017127,Garnier Nat 1001 Ashy Silver Blonde,1,456775,8/1/2030,10,22,220,11.6,116,11.6,116,0.15,17.4,133.4
121017127,Garnier Nat 1001 Ashy Silver Blonde,1,495179,8/1/2030,1,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121017129,Garnier Nat 3.61 lucious Blackberry,1,539109,8/1/2030,3,22,66,11.6,34.8,11.6,34.8,0.15,5.22,40.02
121017129,Garnier Nat 3.61 lucious Blackberry,1,463033,8/1/2030,2,22,44,11.6,23.2,11.6,23.2,0.15,3.48,26.68
121001570,Garnier Nat. H. Color -10 Ultra Light,1,515841,8/1/2030,1,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121001570,Garnier Nat. H. Color -10 Ultra Light,1,470289,8/1/2030,1,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121015928,Garnier Nat. H. Color- 2.0 Luminous Black,1,515842,8/1/2030,5,22,110,11.6,58,11.6,58,0.15,8.7,66.7
121015954,Garnier Nat. H. Color 4.1 Ashy Brown,1,512774,8/1/2030,3,22,66,11.6,34.8,11.6,34.8,0.15,5.22,40.02
121015953,Garnier Nat. H. Color 4.15 Brownie Chocolat,1,488984,8/1/2030,3,22,66,11.6,34.8,11.6,34.8,0.15,5.22,40.02
121015018,Garnier Nat. H. Color 5.132 Nude Medium Brown,1,535355,8/1/2030,5,22,110,11.6,58,11.6,58,0.15,8.7,66.7
121015020,Garnier Nat. H. Color 7.132 Nude Dark Blonde,1,488982,8/1/2030,1,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121001572,Garnier Nat. H. Color- 8 Light Blonde,1,470308,8/1/2030,1,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121001572,Garnier Nat. H. Color- 8 Light Blonde,1,539112,8/1/2030,2,22,44,11.6,23.2,11.6,23.2,0.15,3.48,26.68
121016275,Garnier Nat. H. Color 8.11 Deep Ashy Light Blonde,1,544892,8/1/2030,1,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121016275,Garnier Nat. H. Color 8.11 Deep Ashy Light Blonde,1,528608,8/1/2030,4,22,88,11.6,46.4,11.6,46.4,0.15,6.96,53.36
121001573,Garnier Nat. H. Color-1 Black,1,544895,8/1/2030,1,24,24,15.6,15.6,15.6,15.6,0.15,2.34,17.94
121001573,Garnier Nat. H. Color-1 Black,1,548118,8/1/2030,6,22,132,11.6,69.6,11.6,69.6,0.15,10.44,80.04
121001573,Garnier Nat. H. Color-1 Black,1,515846,8/1/2030,1,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121001574,Garnier Nat. H. Color-2.10 Blue Black,1,546868,8/1/2030,3,22,66,11.6,34.8,11.6,34.8,0.15,5.22,40.02
121001575,Garnier Nat. H. Color-3.6 Deep Red,1,539111,8/1/2030,3,22,66,11.6,34.8,11.6,34.8,0.15,5.22,40.02
121001576,Garnier Nat. H. Color-4 Brown,1,544894,8/1/2030,2,22,44,11.6,23.2,11.6,23.2,0.15,3.48,26.68
121001576,Garnier Nat. H. Color-4 Brown,1,500721,8/1/2030,4,22,88,11.6,46.4,11.6,46.4,0.15,6.96,53.36
121001579,Garnier Nat. H. Color-4.6 Burgundy,1,535358,8/1/2030,3,22,66,11.6,34.8,11.6,34.8,0.15,5.22,40.02
121014933,Garnier Nat. H. Color-4.7 Dark Shiny Brown,1,488980,8/1/2030,2,22,44,11.6,23.2,11.6,23.2,0.15,3.48,26.68
121001580,Garnier Nat. H. Color-5 Light Brown,1,515845,8/1/2030,1,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121001580,Garnier Nat. H. Color-5 Light Brown,1,469061,8/1/2030,2,22,44,11.6,23.2,11.6,23.2,0.15,3.48,26.68
121001581,Garnier Nat. H. Color-5.3 Light Gold,1,535166,8/1/2030,5,22,110,11.6,58,11.6,58,0.15,8.7,66.7
121001585,Garnier Nat. H. Color-6 Dark Blonde,1,485471,8/1/2030,2,22,44,11.6,23.2,11.6,23.2,0.15,3.48,26.68
121001585,Garnier Nat. H. Color-6 Dark Blonde,1,470302,8/1/2030,1,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121001586,Garnier Nat. H. Color-6.1,1,488985,8/1/2030,1,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121001586,Garnier Nat. H. Color-6.1,1,515849,8/1/2030,2,22,44,11.6,23.2,11.6,23.2,0.15,3.48,26.68
121001586,Garnier Nat. H. Color-6.1,1,533533,8/1/2030,2,22,44,11.6,23.2,11.6,23.2,0.15,3.48,26.68
121014745,Garnier Nat. H. Color-6.7 Dark Chocolate,1,512772,8/1/2030,3,22,66,11.6,34.8,11.6,34.8,0.15,5.22,40.02
121014745,Garnier Nat. H. Color-6.7 Dark Chocolate,1,453371,8/1/2030,1,22,22,11.8,11.8,11.8,11.8,0.15,1.77,13.57
121014745,Garnier Nat. H. Color-6.7 Dark Chocolate,1,462573,8/1/2030,1,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121001590,Garnier Nat. H. Color-7 Blonde,1,442118,8/1/2030,3,22,66,11.8,35.4,11.8,35.4,0.15,5.31,40.71
121001591,Garnier Nat. H. Color-7.1 Ash Blonde,1,500229,8/1/2030,4,22,88,11.6,46.4,11.6,46.4,0.15,6.96,53.36
121001591,Garnier Nat. H. Color-7.1 Ash Blonde,1,533207,8/1/2030,3,22,66,11.6,34.8,11.6,34.8,0.15,5.22,40.02
121016274,Garnier Nat. H. Color-7.11 Deep Ashy Blonde,1,533202,8/1/2030,3,22,66,11.6,34.8,11.6,34.8,0.15,5.22,40.02
121001592,Garnier Nat. H. Color-7.3 Hazel Blonde,1,495108,8/1/2030,3,22,66,11.6,34.8,11.6,34.8,0.15,5.22,40.02
121015935,Garnier Nat. H. Color-7.7 Deer Brown,1,488986,8/1/2030,1,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121001594,Garnier Nat. H.Color -3 Dark Brown,1,500720,8/1/2030,1,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121001594,Garnier Nat. H.Color -3 Dark Brown,1,522813,8/1/2030,1,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
121001594,Garnier Nat. H.Color -3 Dark Brown,1,546869,8/1/2030,6,22,132,11.6,69.6,11.6,69.6,0.15,10.44,80.04
121001594,Garnier Nat. H.Color -3 Dark Brown,1,515847,8/1/2030,2,22,44,11.6,23.2,11.6,23.2,0.15,3.48,26.68
121018112,Garnier Natural 3.7 dark brown,1,538872,8/1/2030,3,22,66,11.6,34.8,11.6,34.8,0.15,5.22,40.02
121018112,Garnier Natural 3.7 dark brown,1,512773,8/1/2030,1,22,22,11.6,11.6,11.6,11.6,0.15,1.74,13.34
