Item No.,Item name,Patch No.,Ascon code,EXPIRY DATE,Qty,Sales Price,Total Sales Price,Purchase Price,Total Purchase Price,Cost Price ,Tptal Cost Price,vat,total vat,total inc vat
121015749,Colgate Plax Peppermint M/W 500+250ml,1,511023,12/30/2025,1.00 ,46,46,35.4,35.4,35.4,35.4,0,0,35.4
121015889,Colgate Plax Tea Fresh M/W 250ml,1,466421,6/30/2025,1.00 ,23,23,17.19,17.19,17.19,17.19,0,0,17.19
121017090,Colgate T.B Triple Action  Medium1+1 free,1,485593,12/1/2030,2.00 ,13,26,9,18,9,18,0,0,18
121017090,Colgate T.B Triple Action  Medium1+1 free,1,528744,12/1/2030,3.00 ,13,39,9,27,9,27,0,0,27
121016750,Colgate T.P Triple Action Flouride With Original Mint 125,1,516103,2/28/2026,2.00 ,14,28,10.2,20.4,10.2,20.4,0.15,3.06,23.46
121020781,Colgate T/B Compact Head 360 Med,1,476388,2/24/2027,6.00 ,40,240,23.8,142.8,23.8,142.8,0,0,142.8
121020781,Colgate T/B Compact Head 360 Med,1,496427,12/31/2026,1.00 ,40,40,30,30,30,30,0,0,30
121018258,Colgate T/b Optic 360 White Medium,1,485592,12/1/2030,7.00 ,33,231,30,210,30,210,0,0,210
121016697,Colgate TB 360 Optic White Soft 1+1 free,1,528743,12/1/2030,1.00 ,34,34,25,25,25,25,0,0,25
111003669,Combigan Drops,408716,547476,11/30/2025,1.00 ,31.8,31.8,26.5,26.5,26.5,26.5,0,0,26.5
111003109,Comfort Cream 100g,1146518,540286,8/1/2025,1.00 ,44.65,44.65,26.79,26.79,26.79,26.79,0,0,26.79
111000584,Concor 10mg 30tab,E211545,516903,6/30/2025,1.00 ,35.4,35.4,35.4,35.4,29.5,29.5,0,0,29.5
111000585,Concor 2.5mg 30tablets,E214157,543840,7/31/2026,3.00 ,19.55,58.65,19.55,58.65,16.29,48.88,0,0,48.88
111000586,Concor 5 plus 20tab,E213660,536556,3/1/2026,1.00 ,19.5,19.5,19.5,19.5,16.25,16.25,0,0,16.25
111000586,Concor 5 plus 20tab,e209971,503781,1/31/2025,1.00 ,19.5,19.5,19.5,19.5,16.25,16.25,0,0,16.25
111000586,Concor 5 plus 20tab,e213660,541309,3/31/2026,5.00 ,19.5,97.5,19.5,97.5,16.25,81.25,0,0,81.25
111000587,Concor 5mg 30tab,E215034,545704,9/30/2026,4.00 ,29.25,117,29.25,117,24.38,97.51,0,0,97.51
121020966,Condroheel Massage Emul Gel 100ml 1171,3010001,480229,11/30/2025,5.00 ,89.52,447.6,89.52,447.6,30.99,154.94,0.15,23.24,178.18
121014877,Contour TS Blood Glucose Test 50 Strips,1,516366,5/5/2025,1.00 ,100,100,56,56,56,56,0,0,56
121014877,Contour TS Blood Glucose Test 50 Strips,1,541020,6/6/2025,1.00 ,100,100,56,56,56,56,0,0,56
111003774,Contra 15/200mg 30 Softgel Cap,AH0302,526650,8/31/2025,2.00 ,29.75,59.5,29.75,59.5,23.8,47.6,0,0,47.6
111003774,Contra 15/200mg 30 Softgel Cap,AL0387,522191,10/1/2025,2.00 ,29.75,59.5,29.75,59.5,19.07,38.14,0,0,38.14
121015785,Coogie Eye liner black 01,1,468465,8/1/2025,2.00 ,35,70,12.75,25.5,12.75,25.5,0.15,3.83,29.33
121010807,Corega Super Taste Freee 40ml,1,539089,10/31/2025,2.00 ,38,76,30.98,61.96,30.98,61.96,0,0,61.96
121000657,Corega Ultra Cream 40g 67460,1,519868,1/30/2027,1.00 ,38,38,31.94,31.94,31.3,31.3,0,0,31.3
121000657,Corega Ultra Cream 40g 67460,1,547404,2/1/2027,6.00 ,38,228,30.98,185.88,30.98,185.88,0,0,185.88
111000595,Cortiderm 30gm cream,2002688,545474,8/10/2028,3.00 ,16.35,49.05,16.35,49.05,10.22,30.66,0,0,30.66
111000599,Cosopt Eye Drops 5ml,b001028,538647,11/1/2025,2.00 ,46.55,93.1,38.79,77.58,38.79,77.58,0,0,77.58
111003181,Co-Tabuvan 160/25mg 30Tab,3HN048,518288,12/14/2025,1.00 ,36.1,36.1,36.1,36.1,28.58,28.58,0,0,28.58
111003183,Co-Tabuvan 320/25mg 30Tab,2hm035,544953,9/25/2025,1.00 ,49.15,49.15,37.28,37.28,37.28,37.28,0,0,37.28
111003179,Co-Tabuvan 80/12.5mg 30Tab,4HK083,549261,5/20/2026,1.00 ,33.1,33.1,33.1,33.1,26.21,26.21,0,0,26.21
111003199,Coveram 10mg/10mg Tab,712270,512398,10/1/2025,1.00 ,117.2,117.2,117.2,117.2,101.92,101.92,0,0,101.92
111003200,Coveram 10mg/5mg Tab,710042,544934,8/1/2025,1.00 ,102.7,102.7,89.31,89.31,89.31,89.31,0,0,89.31
111003287,Coveram 5/5 mg Tab,719033,538149,2/28/2026,2.00 ,68.45,136.9,68.45,136.9,57.05,114.09,0,0,114.09
111003201,Coveram 5mg/10mg tab,719032,543940,1/31/2026,1.00 ,82.9,82.9,82.9,82.9,72.09,72.09,0,0,72.09
111000603,Coversyl 10mg 30 tab,724619,549262,5/31/2026,1.00 ,45.45,45.45,45.45,45.45,37.88,37.88,0,0,37.88
111000605,Coversyl 5mg 30 tab,736438,540531,11/30/2026,1.00 ,34.55,34.55,34.55,34.55,28.79,28.79,0,0,28.79
121014558,Cream 21 All Day Cream 150ml,1,539052,2/28/2027,1.00 ,14,14,9.29,9.29,9.29,9.29,0.15,1.39,10.68
121005366,Cream 21 Moisturizing Cream 250ml,1,539055,3/31/2027,3.00 ,20,60,14.31,42.93,14.31,42.93,0.15,6.44,49.37
121019030,Cream Silk Conditioner Dry Rescue 180ml,1,512446,5/9/2026,1.00 ,14,14,9.74,9.74,9.74,9.74,0.15,1.46,11.2
121010953,Cream Silk Damage Control Cond 180ml 205696,1,512448,5/10/2026,1.00 ,14,14,9.74,9.74,9.74,9.74,0.15,1.46,11.2
121019029,Cream Silk Hair Fall Defence 180ml,1,512445,2/28/2026,1.00 ,14,14,9.74,9.74,9.74,9.74,0.15,1.46,11.2
121010955,Cream Silk Standout Straight Cond 180ml,1,512447,6/30/2026,1.00 ,14,14,9.74,9.74,9.74,9.74,0.15,1.46,11.2
151001512,Creeb Bandage Cotton 10cm (dz),1,465620,12/1/2030,12.00 ,10,120,1.5,18,1.5,18,0,0,18
121015793,Creeb Bandage Cotton 15cm (dz),1,465600,12/1/2030,12.00 ,15,180,1.92,23,1.92,23,0,0,23
151001486,Creeb Bandage Cotton 5cm (dz),1,419944,12/1/2030,5.00 ,5,25,0.92,4.58,0.92,4.58,0,0,4.58
151001487,Creeb Bandage Cotton 7.5cm (dz),1,419945,12/1/2030,16.00 ,8,128,1.17,18.67,1.17,18.67,0,0,18.67
121008591,Creme 21 B.Lotion Normal 250ml,1,456342,10/31/2025,1.00 ,16,16,10.6,10.6,10.6,10.6,0.15,1.59,12.19
121011991,Creme 21 Body Lotion Dry 600ml,1,539054,3/1/2026,1.00 ,28,28,22.74,22.74,22.74,22.74,0.15,3.41,26.15
121018602,Creme 21 Body Lotion Normal Skin 600ml,1,539053,3/31/2027,2.00 ,28,56,22.74,45.48,22.74,45.48,0.15,6.82,52.3
121016593,Crest 3d white Whitening Theraby With Charcoal 75ml 41011,1,546710,11/30/2026,1.00 ,35,35,23.25,23.25,23.25,23.25,0.15,3.49,26.74
121016593,Crest 3d white Whitening Theraby With Charcoal 75ml 41011,1,528747,3/31/2026,1.00 ,35,35,24.75,24.75,24.75,24.75,0.15,3.71,28.46
121000757,Crest Cavity Protect Fresh 125ml 41002,1,486203,12/31/2025,1.00 ,10,10,5.32,5.32,5.32,5.32,0.15,0.8,6.12
121000754,Crest Cavity Protection Mint 125ml 41004,1,528692,10/31/2025,5.00 ,10,50,5.32,26.6,5.32,26.6,0.15,3.99,30.59
121011811,Crest T.P 3D White Deluxe Anti-Tobacco Fresh 75ml 41119,1,539158,12/31/2026,2.00 ,30,60,18,36,18,36,0.15,5.4,41.4
121011811,Crest T.P 3D White Deluxe Anti-Tobacco Fresh 75ml 41119,1,504768,8/31/2026,1.00 ,30,30,19.65,19.65,19.65,19.65,0.15,2.95,22.6
121015913,Crest T.P 3D White Deluxe Arctic Fresh 75ml,1,546890,1/1/2027,3.00 ,30,90,18,54,18,54,0.15,8.1,62.1
121015722,Crest T.P 3D White Deluxe Vitalizing Fresh 75ml,1,546891,12/31/2026,3.00 ,30,90,18,54,18,54,0.15,8.1,62.1
121017552,Crest T.P 3D White Extreme Mint 125ml,1,547405,1/30/2027,6.00 ,14,84,9.5,57,9.5,57,0.15,8.55,65.55
121016282,Crest T.P 3D White Therapy Enamel Care 75ml 41132,1,528689,1/31/2026,2.00 ,34,68,24.75,49.5,24.75,49.5,0.15,7.43,56.93
121016281,Crest T.P 3D White Therapy Whitening Sensitive 75ml 41131,1,528746,1/31/2026,3.00 ,34,102,23.25,69.75,23.25,69.75,0.15,10.46,80.21
121000752,Crest T.P Herbal 125 ml 41005,1,500603,12/31/2025,5.00 ,10,50,5.32,26.6,5.32,26.6,0.15,3.99,30.59
121009341,Crest T.P Salt Power Icy Fresh 125ml 41019,1,515806,8/31/2026,3.00 ,10,30,5.32,15.96,5.32,15.96,0.15,2.39,18.35
121018305,Crest T/P 3D White Brillance Perfection Blast 75ml,1,494349,4/30/2026,4.00 ,34,136,23.25,93,23.25,93,0.15,13.95,106.95
121018530,Crest T/P White Brilliance Pearl Glow 75ml,1,504767,1/31/2026,2.00 ,34,68,23.25,46.5,23.25,46.5,0.15,6.98,53.48
111000614,Crestor 20mg tab,SL319,527886,7/1/2026,1.00 ,130.65,130.65,130.65,130.65,103.29,103.29,0,0,103.29
111000615,Croma eye drop 10ml /bottle,ab0188,536798,2/1/2026,2.00 ,31.65,63.3,31.65,63.3,22.94,45.87,0,0,45.87
111000619,Curam 1gm tabs 14,NR6317,549160,2/28/2026,3.00 ,44.15,132.45,44.15,132.45,28.33,85,0,0,85
111003054,Curam 457mg/5ml sus,MX5357,526651,3/31/2026,2.00 ,18.35,36.7,18.35,36.7,14.68,29.36,0,0,29.36
111000621,Curam 625 mg F.c tabs 20,NE4285,547479,6/30/2026,1.00 ,21.85,21.85,14.57,14.57,14.57,14.57,0,0,14.57
111000625,Cyclogest 400mg vagt,NCB4765,531098,10/31/2027,2.00 ,87.65,175.3,76.22,152.44,76.22,152.44,0,0,152.44
111003893,Cystine B6 Zinc Biorga,v267f,503810,9/30/2025,1.00 ,115.4,115.4,115.4,115.4,86.3,86.3,0,0,86.3
111003893,Cystine B6 Zinc Biorga,v280f,536813,9/1/2026,2.00 ,115.4,230.8,115.4,230.8,91.24,182.47,0,0,182.47
111004254,D Cura 25.000 Amp,24d08,541310,4/30/2027,1.00 ,26.25,26.25,26.25,26.25,21.87,21.87,0,0,21.87
121000100,Dabur Amla Gold Hair Oil 200ml AGH200N,1,533164,4/30/2026,2.00 ,14,28,10,20,10,20,0.15,3,23
121014049,Dabur Amla H.C Keratin Volume & Thickness 140ml,1,512869,12/31/2025,1.00 ,11,11,7,7,7,7,0.15,1.05,8.05
121014049,Dabur Amla H.C Keratin Volume & Thickness 140ml,1,533167,7/30/2026,3.00 ,11,33,7,21,7,21,0.15,3.15,24.15
121014048,Dabur Amla H.C Vitamin Nourish & Moisturise 140ml,55,534039,4/30/2026,3.00 ,11,33,7,21,7,21,0.15,3.15,24.15
121014048,Dabur Amla H.C Vitamin Nourish & Moisturise 140ml,1,512872,5/31/2026,1.00 ,11,11,7,7,7,7,0.15,1.05,8.05
121000102,Dabur Amla Hair Oil 100ml AHO100,1,533160,3/31/2027,7.00 ,10,70,5.8,40.6,5.8,40.6,0.15,6.09,46.69
121000103,Dabur Amla Hair Oil 200ml AHO200,1,533161,5/31/2026,3.00 ,14,42,10.2,30.6,10.2,30.6,0.15,4.59,35.19
121000104,Dabur Amla Hair Oil 300ml AHO300,1,547390,5/31/2027,1.00 ,17,17,11,11,11,11,0.15,1.65,12.65
121009580,Dabur Amla Hair Oil Anti Dandruff 300ml,1,464883,10/31/2024,3.00 ,17,51,11.25,33.75,11.25,33.75,0.15,5.06,38.81
121019900,Dabur Amla Hair Oil Kids Nourishing 200ml,1,512873,5/31/2025,1.00 ,17,17,9.75,9.75,9.75,9.75,0.15,1.46,11.21
121002428,Dabur Amla Jasmine Hair oil 200ml JHO200N,1,547392,11/30/2026,3.00 ,15,45,10,30,10,30,0.15,4.5,34.5
121002429,Dabur Amla Jasmine Hair Oil 300 ml JHO300N,1,547391,12/31/2026,3.00 ,17,51,11.75,35.25,11.75,35.25,0.15,5.29,40.54
121018260,Dabur Herbal Neem T.p Offer 3pcs,1,512878,5/31/2026,1.00 ,15,15,12,12,12,12,0.15,1.8,13.8
121016000,Dabur Herbal T.P Blackseed 150 gm+TB,1,512874,7/1/2025,1.00 ,22,22,18,18,18,18,0.15,2.7,20.7
121015402,Dabur Vatika Almond Hair Oil 200ml,1,532994,6/30/2026,1.00 ,12,12,7.25,7.25,7.25,7.25,0.15,1.09,8.34
121014522,Dabur Vatika Garlic Hair Oil 300ml,1,515974,5/31/2026,1.00 ,18,18,10,10,10,10,0.15,1.5,11.5
121014522,Dabur Vatika Garlic Hair Oil 300ml,1,547028,8/30/2026,3.00 ,18,54,11,33,11,33,0.15,4.95,37.95
121014004,Dabur Vatika H.C Nourish Protect 140ml,1,533168,8/31/2026,1.00 ,11,11,7,7,7,7,0.15,1.05,8.05
121009584,Dabur Vatika H.C Volume &Thickness 140ml,1,500711,10/31/2025,1.00 ,11,11,6,6,6,6,0.15,0.9,6.9
121000788,Dabur Vatika Olive Hair Oil 200 ml,1,547396,8/30/2026,3.00 ,12,36,7.25,21.75,7.25,21.75,0.15,3.26,25.01
121000789,Dabur Vatika Olive Hair Oil 300ml OHO300N,1,547397,8/30/2026,3.00 ,18,54,11,33,11,33,0.15,4.95,37.95
121006333,Dabur Vatika Shampoo Nourish Protect 400ml vs400,1,496416,8/31/2025,2.00 ,17,34,10,20,10,20,0.15,3,23
111000628,Daflon 500mg 30 Tab,6087537,545706,10/31/2026,3.00 ,34.8,104.4,34.8,104.4,29,87.01,0,0,87.01
111004220,Daivobet Gel 60g,d12209,524058,12/1/2025,1.00 ,148.35,148.35,148.35,148.35,129.01,129.01,0,0,129.01
111000634,Daktacort 20mg/15gm cream,PAB0Y00,540984,12/31/2026,2.00 ,11.95,23.9,11.95,23.9,9.96,19.92,0,0,19.92
111000635,Daktarin 2% 30gm cream,nlb1u00,525485,11/30/2025,1.00 ,15.85,15.85,15.85,15.85,13.21,13.21,0,0,13.21
111000635,Daktarin 2% 30gm cream,PAB0R00,540533,12/31/2025,2.00 ,15.85,31.7,15.85,31.7,13.21,26.42,0,0,26.42
111000639,Dalacin C 300 mg Caps 16,b880302,538152,11/30/2026,1.00 ,32.8,32.8,32.8,32.8,27.34,27.34,0,0,27.34
151000212,Dalida Ankle Guard Size XL D28,1,449330,12/1/2030,1.00 ,25,25,25,25,16,16,0,0,16
111003253,Daonil M 500/5mg 30tab,1152906,520966,11/30/2025,1.00 ,21.1,21.1,21.1,21.1,17.58,17.58,0,0,17.58
111004127,Dapox 30 mg 4 Tab,ANN0080,518383,12/1/2025,0.75 ,52.65,39.49,52.65,39.49,27.42,20.57,0,0,20.57
121007765,Dat Med Medical Stocking,9999999999,203024,12/1/2030,1.00 ,76,76,76,76,49.4,49.4,0,0,49.4
121007765,Dat Med Medical Stocking,26,350816,12/1/2030,1.00 ,75,75,75,75,42.75,42.75,0,0,42.75
121007765,Dat Med Medical Stocking,9999999999,206287,12/1/2030,3.00 ,12,36,12,36,7.81,23.42,0,0,23.42
111001176,Dawara Ichthammol oint 30ml,77,549290,4/23/2027,5.00 ,15.4,77,15.4,77,12.83,64.17,0,0,64.17
111000659,Decozal 0.05% nose drops,NA648,547480,3/29/2027,2.00 ,5.5,11,3.53,7.06,3.53,7.06,0,0,7.06
111000661,Deep Heat Rub 100g,40994,531100,4/30/2026,2.00 ,38,76,23.75,47.5,23.75,47.5,0,0,47.5
111000661,Deep Heat Rub 100g,40994,535683,4/30/2026,2.00 ,38,76,38,76,25.34,50.67,0,0,50.67
111000664,Deep Heat Spray 150 ml,bx616,538154,3/31/2026,1.00 ,54,54,54,54,33.75,33.75,0,0,33.75
111000668,Deflat drops 40mg 1ml  ×  30ml,243046,549263,7/17/2028,8.00 ,10.25,82,10.25,82,8.54,68.34,0,0,68.34
