Item No.,Item name,Patch No.,Ascon code,EXPIRY DATE,Qty,sp,TSP,PP,TPP,CP,TCP,Vat,vat value,total cost
121020340,Baby Zone Bottle With Handle 120 ml 8531,1,515696,12/31/2028,7,17,119,9.56,66.92,9.56,66.92,0.15,10.04,76.96
121020340,Baby Zone Bottle With Handle 120 ml 8531,1,505345,8/1/2030,2,17,34,9.56,19.12,9.56,19.12,0.15,2.87,21.99
121020337,Baby Zone Bottle With Handle 250 ml 8535,1,515694,12/31/2028,3,23,69,11.81,35.43,11.81,35.43,0.15,5.31,40.74
121019926,Baby Zone Breast Pad 6 pcs,1,450388,8/1/2030,3,12,36,12,36,7.8,23.4,0.15,3.51,26.91
121020328,Baby Zone Breast Pump,1,548039,7/20/2028,3,23,69,13.5,40.5,13.5,40.5,0,0,40.5
121021249,Baby Zone Breast Pump 8494,1,513307,12/2/2028,1,16,16,6.19,6.19,6.19,6.19,0,0,6.19
121021249,Baby Zone Breast Pump 8494,1,515684,7/20/2028,7,16,112,6.19,43.33,6.19,43.33,0,0,43.33
141000424,Baby Zone Cotton Buds 100pcs,1,548042,8/6/2029,5,5,25,2.25,11.25,2.25,11.25,0.15,1.69,12.94
141000422,Baby Zone Cotton Buds 200pcs,1,548043,5/30/2029,3,8,24,3.5,10.5,3.5,10.5,0.15,1.58,12.08
141000422,Baby Zone Cotton Buds 200pcs,1,548041,5/6/2029,2,8,16,3.94,7.88,3.94,7.88,0.15,1.18,9.06
141000422,Baby Zone Cotton Buds 200pcs,1,513310,4/15/2028,4,8,32,3.94,15.76,3.94,15.76,0.15,2.36,18.12
141000422,Baby Zone Cotton Buds 200pcs,3333,528734,4/15/2028,2,8,16,3.5,7,3.5,7,0.15,1.05,8.05
141000423,Baby Zone Cotton Buds 300pcs,1,548044,6/6/2029,3,10,30,5.5,16.5,5.5,16.5,0.15,2.48,18.98
121021318,Baby Zone Food Tetther 8132,1,515688,8/1/2030,4,15,60,7.31,29.24,7.31,29.24,0.15,4.39,33.63
121019897,Baby Zone Fork & Spoon,1,449888,8/1/2030,3,10,30,10,30,6.5,19.5,0.15,2.93,22.43
121020339,Baby Zone Milk Bottle 240 ml 8514,1,515687,12/30/2028,8,20,160,7.59,60.72,7.59,60.72,0.15,9.11,69.83
121020342,Baby Zone Milk Bottle 240 ml 8536,1,539297,12/31/2029,8,18,144,9.84,78.72,9.84,78.72,0.15,11.81,90.53
121019448,Baby Zone Milk Bottle 8517,1,449843,8/1/2030,1,15,15,15,15,9.75,9.75,0.15,1.46,11.21
121019448,Baby Zone Milk Bottle 8517,1,548046,4/1/2029,3,22,66,8.1,24.3,8.1,24.3,0.15,3.65,27.95
121019449,Baby Zone Nail Clipper 8446,1,539301,8/1/2030,5,10,50,5.5,27.5,5.5,27.5,0.15,4.13,31.63
121020449,Baby Zone Nipple 8235,1,539302,8/1/2030,3,15,45,8.16,24.48,8.16,24.48,0.15,3.67,28.15
121020449,Baby Zone Nipple 8235,1,548050,8/1/2030,11,15,165,8.16,89.76,8.16,89.76,0.15,13.46,103.22
121020449,Baby Zone Nipple 8235,1,513341,8/1/2030,3,15,45,8.5,25.5,8.5,25.5,0.15,3.83,29.33
121020449,Baby Zone Nipple 8235,1,500501,8/1/2030,2,19,38,8.16,16.32,8.16,16.32,0.15,2.45,18.77
121019008,Baby Zone Nose Cleanser 8493,1,449891,8/1/2030,1,20,20,20,20,13,13,0.15,1.95,14.95
121019008,Baby Zone Nose Cleanser 8493,1,548153,11/1/2028,4,20,80,6.75,27,6.75,27,0.15,4.05,31.05
121020445,Baby Zone Pacifier 8123,1,548156,3/1/2029,4,12,48,4.5,18,4.5,18,0.15,2.7,20.7
121019895,Baby Zone Pacifier Soother,1,449886,8/1/2030,1,10,10,10,10,6.5,6.5,0.15,0.98,7.48
121020148,Baby Zone Plastic Bottle 60ml,1,548047,3/31/2029,6,17,102,7.76,46.56,7.76,46.56,0.15,6.98,53.54
121020148,Baby Zone Plastic Bottle 60ml,1,515692,9/30/2028,3,17,51,7.76,23.28,7.76,23.28,0.15,3.49,26.77
121020130,Baby Zone Silicone Nipple 2 pcs,1,548154,4/28/2029,4,15,60,6.08,24.32,6.08,24.32,0.15,3.65,27.97
121020130,Baby Zone Silicone Nipple 2 pcs,1,534070,8/1/2030,2,15,30,4.75,9.5,4.75,9.5,0.15,1.43,10.93
121020441,Baby Zone Teatheraple Shape 8255,1,539303,8/1/2030,4,17,68,8.44,33.76,8.44,33.76,0.15,5.06,38.82
121019896,Baby Zone Teeth,1,496800,8/9/2029,1,14,14,5.4,5.4,5.4,5.4,0.15,0.81,6.21
121019896,Baby Zone Teeth,33333,539298,8/1/2030,11,14,154,5.4,59.4,5.4,59.4,0.15,8.91,68.31
121019896,Baby Zone Teeth,1,472873,8/1/2030,1,14,14,5.4,5.4,5.4,5.4,0.15,0.81,6.21
121019543,Baby Zone Wood Cotton Buds 300pcs,1,528735,1/1/2029,3,10,30,5.5,16.5,5.5,16.5,0.15,2.48,18.98
141000770,Babyjoy Olive Junior Saving Pack 8x8,1,533109,8/1/2030,2,14,28,12.62,25.24,12.62,25.24,0.15,3.79,29.03
141000769,Babyjoy Olive Large Saving Pack 8x10,1,545414,8/1/2030,8,14,112,12.68,101.45,12.68,101.45,0.15,15.22,116.67
141000768,Babyjoy Olive Medium Saving Pack 8x11,1,520173,8/1/2030,3,14,42,10.3,30.9,10.3,30.9,0.15,4.64,35.54
141000779,Babyjoy Olive Pants Large Mega Pack 3x48,1,472351,8/1/2030,3,67,201,61.92,185.75,61.92,185.75,0.15,27.86,213.61
141000793,Babyjoy Olive Pants Medium Mega Pack 3x54,1,525962,8/1/2030,2,67,134,49.53,99.07,49.53,99.07,0.15,14.86,113.93
141000767,Babyjoy Olive Small Saving Pack 8x13,1,505708,8/1/2030,1,14,14,12.88,12.88,12.88,12.88,0.15,1.93,14.81
141000767,Babyjoy Olive Small Saving Pack 8x13,1,538539,8/1/2030,8,14,112,12.68,101.46,12.68,101.46,0.15,15.22,116.68
121020425,Babyliss I-Pro 320 Steam,1,461221,8/1/2030,1,424.95,424.95,271.97,271.97,271.97,271.97,0.15,40.8,312.77
151000066,Babylyte Oral Solution,151431,547467,4/19/2026,5,10,50,8.33,41.65,8.33,41.65,0,0,41.65
111004534,Baclon 10mg 50 Tab,230094,502627,6/1/2025,1,31.43,31.43,31.43,31.43,19.65,19.65,0,0,19.65
111000248,Bactrim 100ml syrup,2001790,549256,7/10/2027,5,19,95,19,95,15.83,79.17,0,0,79.17
151000067,Bakeer Face Mask 020,1,447500,1/30/2025,1,12,12,12,12,7.8,7.8,0,0,7.8
151000076,Bakeer Hot Water Bag 2000 W/ Cover 07,1,428528,8/1/2030,5,25,125,11.5,57.5,11.5,57.5,0,0,57.5
141000771,Bambi Culotte Large Jumbo 3x50,1,448413,6/6/2024,2,57,114,57,114,37.05,74.1,0.15,11.12,85.22
141000773,Bambi Culotte XX-Large Jumbo 3x40,1,470830,8/1/2030,3,65,195,59.75,179.25,59.75,179.25,0.15,26.89,206.14
141000773,Bambi Culotte XX-Large Jumbo 3x40,1,508833,8/1/2030,1,65,65,58.85,58.85,58.85,58.85,0.15,8.83,67.68
141000655,Bambi Jumbo Pack Large + 3x58 No.4+,1,510494,8/1/2030,1,67.08,67.08,59,59,59,59,0.15,8.85,67.85
141000076,Bambi Jumbo Pack Large 3x62 No.4,1,507379,8/1/2030,1,67.08,67.08,59,59,59,59,0.15,8.85,67.85
141000079,Bambi Jumbo Pack Medium 3x70 No.3,1,477337,8/1/2030,1,67.08,67.08,59,59,59,59,0.15,8.85,67.85
121011488,Bambi Jumbo Pack XXL 3x40 No.6,1,507381,8/1/2030,1,67.08,67.08,59,59,59,59,0.15,8.85,67.85
141000082,Bambi Kids XXL Value Pack 4x21 No.6,1,507378,8/1/2030,1,37,37,32.25,32.25,32.25,32.25,0.15,4.84,37.09
141000082,Bambi Kids XXL Value Pack 4x21 No.6,1,546046,8/1/2030,2,42.05,84.1,24.09,48.18,24.09,48.18,0.15,7.23,55.41
121011330,Bambi Large Value Pack 4x33 No.4,1,507377,8/1/2030,1,37,37,32.25,32.25,32.25,32.25,0.15,4.84,37.09
121011411,Bambi Medium Value Pack 4x36 No.3,1,448386,9/9/2025,1,31,31,29,29,18.85,18.85,0.15,2.83,21.68
121011411,Bambi Medium Value Pack 4x36 No.3,1,474918,8/1/2030,4,42.05,168.2,32.25,129,32.25,129,0.15,19.35,148.35
141000823,Bambi Mega Clean 40x12 4001r12,1,474842,8/1/2030,3,18,54,13.92,41.76,13.92,41.76,0.15,6.26,48.02
141000089,Bambi Mega Pack Large + 2x78 No.4+,1,535422,8/1/2030,2,87.91,175.82,60.32,120.64,60.32,120.64,0.15,18.1,138.74
141000287,Bambi New Born Regu 3x19,1,546043,8/1/2030,3,14,42,8.05,24.15,8.05,24.15,0.15,3.62,27.77
141000093,Bambi Regular Large 6x13 No.4,1,484432,8/1/2030,3,14,42,10.33,31,10.33,31,0.15,4.65,35.65
141000094,Bambi Regular Medium 6x15 No.3,1,517051,8/1/2030,5,14,70,8.26,41.31,8.26,41.31,0.15,6.2,47.51
141000289,Bambi Regular Small 4x19 No.2,1,546044,8/1/2030,5,14,70,8.2,41,8.2,41,0.15,6.15,47.15
141000092,Bambi Regular X-Large 6x11 No.5,1,517044,8/1/2030,2,14,28,8.26,16.52,8.26,16.52,0.15,2.48,19
141000084,Bambi Regular XXL 6x10 No.6,1,535421,8/1/2030,3,14,42,8.26,24.78,8.26,24.78,0.15,3.72,28.5
141000084,Bambi Regular XXL 6x10 No.6,1,516389,8/1/2030,3,14,42,8.26,24.78,8.26,24.78,0.15,3.72,28.5
143000142,Bambi Wet Wipes Lotion 12x56,1,443496,8/1/2030,2,18,36,14.5,29,14.5,29,0.15,4.35,33.35
141000833,Bambi XL Sup 1x108 Box,1,539192,8/1/2030,1,117.5,117.5,82.5,82.5,82.5,82.5,0.15,12.38,94.88
121011334,Bambi X-Large Jumbo Pack 3x54,1,507380,8/1/2030,1,67.08,67.08,59,59,59,59,0.15,8.85,67.85
121011299,Bambi X-Large Value Pack 4x28 No.5,1,546045,8/1/2030,4,42.05,168.2,24.09,96.37,24.09,96.37,0.15,14.46,110.83
121008822,Bambini Water 2 litre,1,525359,10/10/2026,6,6,36,4.17,25,4.17,25,0.15,3.75,28.75
151000040,Barak Alcohol Swabe Box 100/50,1,420149,8/1/2030,17,6,102,2.5,42.5,2.5,42.5,0,0,42.5
111000260,Barak B.D Micro Fine Insulin 1 ml 30 g,1,548750,8/1/2030,18,7,126,4.7,84.6,4.7,84.6,0,0,84.6
111000260,Barak B.D Micro Fine Insulin 1 ml 30 g,1,516328,8/1/2030,9,7,63,4.6,41.4,4.6,41.4,0,0,41.4
111000260,Barak B.D Micro Fine Insulin 1 ml 30 g,1,477173,2/28/2027,2,7,14,4.1,8.2,4.1,8.2,0,0,8.2
111000258,Barak B.D Micro Fine Insulin Plus 0.5ml,1,548808,8/1/2030,10,7,70,4.7,47,4.7,47,0,0,47
111000258,Barak B.D Micro Fine Insulin Plus 0.5ml,1,516327,8/1/2030,9,7,63,4.6,41.4,4.6,41.4,0,0,41.4
111000258,Barak B.D Micro Fine Insulin Plus 0.5ml,1,461794,8/1/2030,2,7,14,4.1,8.2,4.1,8.2,0,0,8.2
121008030,Barak Braun Ear Thermometer Germany (Sumall),1,548157,8/1/2030,1,330,330,140,140,140,140,0,0,140
121000398,Barak Braun Thermoscan (Ear) Set (Big),1,538824,8/1/2030,1,380,380,240,240,240,240,0,0,240
121006537,Barak BraunTemposcan Cover,1,461785,8/1/2030,2,17,34,7,14,7,14,0,0,14
151001560,Barak BraunTemposcan Cover 1+1 (Offer),1,352367,8/1/2030,1,15,15,10,10,10,10,0,0,10
151001536,Barak Canchamber (L),1,451703,8/1/2030,1,60,60,25,25,25,25,0,0,25
121008736,Barak Commode Chair 898,1,463775,8/1/2030,3,75,225,34,102,34,102,0,0,102
151001164,Barak Cotton 1000g,1,463784,8/1/2030,1,29,29,19,19,19,19,0,0,19
121000664,Barak Cotton 100g,1,453939,8/1/2030,6,5,30,1.9,11.4,1.9,11.4,0,0,11.4
121000665,Barak Cotton 250g,1,453940,8/1/2030,5,8,40,4.75,23.75,4.75,23.75,0,0,23.75
121000667,Barak Cotton 50 gr,1,507495,8/1/2030,1,3,3,0.95,0.95,0.95,0.95,0,0,0.95
151001391,Barak Cotton 500g,1,498967,10/10/2027,3,15,45,9.5,28.5,9.5,28.5,0,0,28.5
111000688,Barak Derma Tulle 10x10cm 50pcs,1,539056,3/30/2028,36,3,108,1.01,36.36,1.01,36.36,0,0,36.36
151001172,Barak Derma Tulle 10x20cm 50pcs,1,488358,8/1/2030,50,4,200,1.44,72,1.44,72,0,0,72
121001171,Barak Ear Rings,1,483998,8/1/2030,44,6,264,3.5,154,3.5,154,0.15,23.1,177.1
151000324,Barak Elastic Bandage Red 7.5x4cm,1,468959,8/1/2030,2,10,20,1.17,2.33,1.17,2.33,0,0,2.33
151000324,Barak Elastic Bandage Red 7.5x4cm,1,494067,8/1/2030,5,10,50,1.33,6.67,1.33,6.67,0,0,6.67
121010043,Barak Elastic Bandage Roll 15cm,1,452297,8/1/2030,11,16,176,2.08,22.92,2.08,22.92,0,0,22.92
121010043,Barak Elastic Bandage Roll 15cm,1,494148,8/1/2030,4,16,64,2.08,8.33,2.08,8.33,0,0,8.33
