"Product Code","Product Name",Batch,Expiry,Balance,"Purchase Price","Sale Price"
07612791041594,"Mosegor syrup 100ml",k3590,0000-00-00,0.0000,0,20.0500
07612791250309,"Mosegor 0.5 mg 30 tab",tun39,2025-03-31,24.0000,0,17.7000
07612791250309,"Mosegor 0.5 mg 30 tab",adfx1069c,0000-00-00,0.0000,0,17.7000
07612791250309,"Mosegor 0.5 mg 30 tab",k3590,0000-00-00,0.0000,0,17.7000
07612791250309,"Mosegor 0.5 mg 30 tab",k2786,0000-00-00,0.0000,0,17.7000
07612791388842,"Co-Diovan 160/12.5mg 28 tab",tnw27,2025-04-01,0.0000,0,42.5000
07612791388842,"Co-Diovan 160/12.5mg 28 tab",221105,0000-00-00,0.0000,0,42.5000
07612791396663,"Co-diovan F.C tab 80mg/12.5mg 28 tab",trw36,2025-06-30,4.0000,0,38.9500
07612791396663,"Co-diovan F.C tab 80mg/12.5mg 28 tab",yn0040,0000-00-00,0.0000,0,38.9500
07612791445804,"Diovan 80mg 28 tab",b8742e,2025-08-31,6.0000,0,38.7500
07612791445804,"Diovan 80mg 28 tab",yn0040,0000-00-00,0.0000,0,38.7500
07612791445828,"Diovan 160mg 28 tab",bdcv4,2025-03-30,1.0000,0,44.7281
07612791445828,"Diovan 160mg 28 tab",tly32,0000-00-00,0.0000,0,44.7281
07612791497834,"Co-Diovan tab 160/25mg 28 tab",trf63,2025-06-30,0.0000,0,42.5000
07612791497834,"Co-Diovan tab 160/25mg 28 tab",221105,0000-00-00,0.0000,0,42.5000
07612797011409,"Catafast 50 mg 9 Sachets",ampa4h,2025-02-28,273.0000,0,18.0000
07612797136966,"Exforge 160/5mg FC 28 tab",bdcf9,2025-01-31,2.0000,0,72.4688
07612797136966,"Exforge 160/5mg FC 28 tab",tly32,0000-00-00,0.0000,0,72.4688
07612797136980,"Exforge 160/10mg FC 28 tab",bdac6,2025-02-28,3.0000,0,78.9300
07612797136980,"Exforge 160/10mg FC 28 tab",tly32,0000-00-00,0.0000,0,78.9300
07612797164921,"Co_Diovan 320/12.5 28 Tab",tnp91,2024-04-30,1.0000,0,58.8500
07612797164921,"Co_Diovan 320/12.5 28 Tab",221105,0000-00-00,0.0000,0,58.8500
07612797197608,"Voltaren  75mg 3ml / 5 Amp",mp4948,2024-09-30,0.0000,0,30.7000
07612797197608,"Voltaren  75mg 3ml / 5 Amp",ac0140,0000-00-00,0.0000,0,30.7000
07612797197608,"Voltaren  75mg 3ml / 5 Amp",154179,0000-00-00,0.0000,0,30.7000
07612797197622,"Voltaren 100mg Retard 10 tab",tun19,2025-10-31,0.0000,0,27.3000
07612797197622,"Voltaren 100mg Retard 10 tab",ac0140,0000-00-00,0.0000,0,27.3000
07612797198766,"Voltaren 100mg Retard 10 tab",tun19,2025-10-31,2.0000,0,27.3000
07612797198766,"Voltaren 100mg Retard 10 tab",154179,0000-00-00,0.0000,0,27.3000
07612797198780,"Voltaren 50 mg 20 tab",kjj12,2024-09-30,0.0000,0,29.8500
07612797198780,"Voltaren 50 mg 20 tab",ac0140,0000-00-00,0.0000,0,29.8500
07612797198780,"Voltaren 50 mg 20 tab",154179,0000-00-00,0.0000,0,29.8500
07612797198803,"Voltaren 50mg 10 Supp.",adpk96996,2025-04-30,2.0000,0,19.9000
07612797198810,"Voltaren 100mg supp",adpp87488,2026-04-30,0.0000,0,18.2000
07612797198810,"Voltaren 100mg supp",ac0140,0000-00-00,0.0000,0,18.2000
07612797216972,"Galvus 50/850 mg 60 Tab",kkf28,2024-04-01,2.0000,0,136.2292
07612797216972,"Galvus 50/850 mg 60 Tab",tly32,0000-00-00,0.0000,0,136.2292
07612797216989,"Galvus 50/1000 mg 60 Tab",kkh81,2024-04-30,5.0000,0,141.0000
07612797216989,"Galvus 50/1000 mg 60 Tab",tly32,0000-00-00,0.0000,0,141.0000
07612797246092,"Cataflam 50mg 20 tabs",,0000-00-00,0.0000,0,31.7000
07612797253779,"Exforge HCT 5/160/12.5mg 28Tab",bb753r,2024-10-31,1.0000,0,74.7500
07612797253779,"Exforge HCT 5/160/12.5mg 28Tab",b60aw0,2024-09-30,0.0000,0,74.7500
07612797253779,"Exforge HCT 5/160/12.5mg 28Tab",tly32,0000-00-00,0.0000,0,74.7500
07612797253793,"Exforge HCT 10/160/12.5mg 28Tab",b8748u,2024-10-31,2.0000,0,96.1333
07612797253793,"Exforge HCT 10/160/12.5mg 28Tab",tly32,0000-00-00,0.0000,0,96.1333
07612797253809,"Exforge HCT 10/160/25mg 28Tab",b8751l,2024-09-30,1.0000,0,100.3556
07612797253809,"Exforge HCT 10/160/25mg 28Tab",233,0000-00-00,0.0000,0,100.3556
07612797253816,"Exforge Hct 10/320/25 mg 28 Tab",bcvu8,2024-02-01,2.0000,0,117.4000
07612797253816,"Exforge Hct 10/320/25 mg 28 Tab",tly32,0000-00-00,0.0000,0,117.4000
07612797271537,"Sirdalud 4mg 30 tabs",kjk68,2024-09-30,0.0000,0,30.7000
07612797271537,"Sirdalud 4mg 30 tabs",vn329a,0000-00-00,0.0000,0,30.7000
07612797436004,"Tobra-dex eye oint",vn329a,2025-02-28,0.0000,0,20.4000
07612797436004,"Tobra-dex eye oint",tf8v,0000-00-00,0.0000,0,20.4000
07612797436592,"Betoptic drops",22c24gn,2025-02-28,0.0000,0,11.4000
07612797436592,"Betoptic drops",2401122,0000-00-00,0.0000,0,11.4000
07630035400013,"Nicotinell 7 system 30mg",670600c,2024-12-01,0.0000,0,60.1000
07630035400013,"Nicotinell 7 system 30mg",2uc708,0000-00-00,0.0000,0,60.1000
07630035400013,"Nicotinell 7 system 30mg",669600b,2024-12-01,1.0000,0,60.1000
07630035400013,"Nicotinell 7 system 30mg",nt69k00s1,0000-00-00,0.0000,0,60.1000
07630035400136,"Otrivin 0.1% Adult Nasal Drop 10ml",xv6g,2025-02-01,6.0000,0,9.2500
07630035400136,"Otrivin 0.1% Adult Nasal Drop 10ml",154179,0000-00-00,0.0000,0,9.2500
07630035400136,"Otrivin 0.1% Adult Nasal Drop 10ml",nt69k00s1,0000-00-00,0.0000,0,9.2500
07630035400143,"Otrivin Nasal  Spray 10ml",ud5w-a,2026-01-01,12.0000,0,13.8000
07630035400143,"Otrivin Nasal  Spray 10ml",154179,0000-00-00,0.0000,0,13.8000
07630035400143,"Otrivin Nasal  Spray 10ml",nt69k00s1,0000-00-00,0.0000,0,13.8000
07630035400242,"Otrisalin nasal spray 15ml",952x,2024-10-30,55.0000,0,32.6455
07630035400259,"Lamisil 1% 15 gm cream",m86f,2025-10-10,5.0000,0,23.1500
07630035400259,"Lamisil 1% 15 gm cream",2r5v,0000-00-00,0.0000,0,23.1500
07630035400266,"Voltaren Emulgel 1% 50g",7a5c-a,2025-05-05,14.0000,0,17.0500
07630035400273,"Otrivin Menthol Nasal Spray 10 ml",MG9U,2024-10-30,0.0000,0,13.8000
07630035400280,"Fenistil 20 ml drops",7d6u,2024-04-01,26.0000,0,12.0500
07630035400280,"Fenistil 20 ml drops",233,0000-00-00,0.0000,0,12.0500
07630035400280,"Fenistil 20 ml drops",tly32,0000-00-00,0.0000,0,12.0500
07630035400297,"Voltaren Emulgel 1% 100g",JY3H-A,2025-09-30,12.0000,0,26.0000
07640107471124,"Dicynone 500 mg Tab",230141,2025-12-31,0.0000,0,50.6000
07640107471124,"Dicynone 500 mg Tab",tly32,0000-00-00,0.0000,0,50.6000
07640149615784,"Xenical 120mg 84cap",m2431m9,2024-01-31,4.0000,0,142.6500
07640149615784,"Xenical 120mg 84cap",ac0140,0000-00-00,0.0000,0,142.6500
07640149615784,"Xenical 120mg 84cap",154179,0000-00-00,0.0000,0,142.6500
07640153080158,"Gasec 20mg 14cap",21090499,2024-08-17,10.0000,0,27.5000
07640153080158,"Gasec 20mg 14cap",tly32,0000-00-00,0.0000,0,27.5000
07640153080172,"Gasec 20mg 28cap",2150391,2024-06-30,5.0000,0,48.4000
07640153080172,"Gasec 20mg 28cap",tly32,0000-00-00,0.0000,0,48.4000
07640153080226,"Gasec 40mg Gastro 14 Cap",22010722,2024-10-27,10.0000,0,45.1000
07640153080226,"Gasec 40mg Gastro 14 Cap",tly32,0000-00-00,0.0000,0,45.1000
07640153080233,"Gasec 40mg Gastro 28 Cap",22032859,2024-02-17,5.0000,0,79.3500
07640153080233,"Gasec 40mg Gastro 28 Cap",tly32,0000-00-00,0.0000,0,79.3500
07640153080516,"Neurorubine Forte 20 tab",22112051,2024-08-22,20.0000,0,12.0500
07640153080516,"Neurorubine Forte 20 tab",nt69k00s1,0000-00-00,0.0000,0,12.0500
07640153080660,"Olfen 50mg 20tab",22111811,2027-09-22,3.0000,0,12.4000
07640153080660,"Olfen 50mg 20tab",154179,0000-00-00,0.0000,0,12.4000
07640153080660,"Olfen 50mg 20tab",nt69k00s1,0000-00-00,0.0000,0,12.4000
07640153080684,"Olfen 75mg Ampou",115193,2025-03-31,2.0000,0,23.6000
07640153080684,"Olfen 75mg Ampou",154179,0000-00-00,0.0000,0,23.6000
07640153080684,"Olfen 75mg Ampou",nt69k00s1,0000-00-00,0.0000,0,23.6000
07640153080738,"Salipax 20mg cap",21021577,2024-01-31,6.0000,0,84.4500
07640153080738,"Salipax 20mg cap",ac0140,0000-00-00,0.0000,0,84.4500
07640153080738,"Salipax 20mg cap",154179,0000-00-00,0.0000,0,84.4500
07640153080882,"Zamur 500 mg tab",2114743,2026-01-31,0.0000,0,37.8500
07640153080882,"Zamur 500 mg tab",ac0140,0000-00-00,0.0000,0,37.8500
07640153085627,"Clopacin 75mg 28 Tab",23033595,2026-01-31,1.0000,0,80.9500
07640153085627,"Clopacin 75mg 28 Tab",221105,0000-00-00,0.0000,0,80.9500
07640153086129,"Movicol sachets 20s",403753,2025-09-01,11.0000,0,30.1000
07640153086129,"Movicol sachets 20s",nt69k00s1,0000-00-00,0.0000,0,30.1000
07640153088024,"Gasec 20mg 28cap",,0000-00-00,0.0000,0,48.4000
07640153088031,"Gasec 40mg Gastro 14 Cap",,0000-00-00,0.0000,0,45.1000
07640153088048,"Gasec 40mg Gastro 28 Cap",,0000-00-00,0.0000,0,79.3500
07640153088635,"Pantozol 20mg 30tab",12166582,2024-09-11,3.0000,0,54.8000
07640153088635,"Pantozol 20mg 30tab",nt69k00s1,0000-00-00,0.0000,0,54.8000
07640153088888,"Gasec 20mg 14cap",,0000-00-00,0.0000,0,27.5000
08002660016232,"Betaserc 24mg 50 Tab",919828,2025-02-28,3.0000,0,77.0500
08002660016232,"Betaserc 24mg 50 Tab",221105,0000-00-00,0.0000,0,77.0500
08002660016249,"Betaserc 8 mg tab 100",721394,2025-08-01,1.0000,0,90.4500
08002660016249,"Betaserc 8 mg tab 100",221105,0000-00-00,0.0000,0,90.4500
08002660016256,"Betaserc 16mg 40 tab",718907,2024-12-31,5.0000,0,50.3000
08002660016256,"Betaserc 16mg 40 tab",221105,0000-00-00,0.0000,0,50.3000
08002660016294,"Faverin 100mg EC tab 30",721081,2025-05-31,2.0000,0,82.8500
08002660016294,"Faverin 100mg EC tab 30",tly32,0000-00-00,0.0000,0,82.8500
08002660016300,"Faverin 50mg EC 60 tab",717299,2024-09-01,0.0000,0,82.8500
08002660016317,"Duspatalin 200mg  30 Cap",722058,2025-02-01,6.0000,0,48.1500
08002660016317,"Duspatalin 200mg  30 Cap",719807,2025-01-31,16.0000,0,48.1500
08002660016317,"Duspatalin 200mg  30 Cap",tly32,0000-00-00,0.0000,0,48.1500
08002660016324,"Omacor 1000mg 28 Cap",3072601,2025-02-01,4.0000,0,103.9000
08002660016324,"Omacor 1000mg 28 Cap",nt69k00s1,0000-00-00,0.0000,0,103.9000
08002660016348,"Lipanthyl 145 Mg F.C. 30 Tab",32727,2024-09-01,2.0000,0,44.5500
08002660016348,"Lipanthyl 145 Mg F.C. 30 Tab",154179,0000-00-00,0.0000,0,44.5500
08002660016348,"Lipanthyl 145 Mg F.C. 30 Tab",33450,2025-03-31,0.0000,0,44.5500
08002660016348,"Lipanthyl 145 Mg F.C. 30 Tab",nt69k00s1,0000-00-00,0.0000,0,44.5500
08002660016355,"Lipanthyl 200mg 30cap",32717,2024-11-30,6.0000,0,44.5500
08002660016355,"Lipanthyl 200mg 30cap",nt69k00s1,0000-00-00,0.0000,0,44.5500
08002660016409,"Duphalac Oral Solution300 ml",370725,2026-01-31,7.0000,0,24.4000
08002660016409,"Duphalac Oral Solution300 ml",tly32,0000-00-00,0.0000,0,24.4000
08002660016492,"Brufen 400mg 25tab",412747xv,2024-10-31,18.0000,0,13.6000
08002660016492,"Brufen 400mg 25tab",m1301,0000-00-00,0.0000,0,13.6000
08002660016492,"Brufen 400mg 25tab",412746xv,2024-10-31,0.0000,0,13.6000
08002660016492,"Brufen 400mg 25tab",2401122,0000-00-00,0.0000,0,13.6000
08002660016508,"Brufen 600mg 30tab",nc254,2025-08-31,24.0000,0,19.5500
08002660016508,"Brufen 600mg 30tab",m1301,0000-00-00,0.0000,0,19.5500
08002660016508,"Brufen 600mg 30tab",2401122,0000-00-00,0.0000,0,19.5500
08002660034700,"Brufen 400mg 25tab",,0000-00-00,0.0000,0,13.6000
08002660034700,"Brufen 400mg 25tab",392255xv,2024-10-01,6.0000,0,13.6000
08002660034700,"Brufen 400mg 25tab",yn0040,0000-00-00,0.0000,0,13.6000
08006540340097,"Neurobion 3ml 10 Amp",f520,2025-11-01,23.0000,0,45.5000
08006540340097,"Neurobion 3ml 10 Amp",nt69k00s1,0000-00-00,0.0000,0,45.5000
08058773460042,"Nebilet 5mg tab",13016a,2024-07-22,2.0000,0,31.9500
08058773460042,"Nebilet 5mg tab",154179,0000-00-00,0.0000,0,31.9500
08058773460073,"Fastum 50gm gel",3063a,2026-01-31,3.0000,0,10.3000
08058773460073,"Fastum 50gm gel",tly32,0000-00-00,0.0000,0,10.3000
08058773460073,"Fastum 50gm gel",2284a,2025-08-31,10.0000,0,10.3000
08058773460073,"Fastum 50gm gel",2r5v,0000-00-00,0.0000,0,10.3000
08718692510302,"Locoid cream 1mg  30gm",23bn1a,2026-02-28,2.0000,0,11.4000
08718692510302,"Locoid cream 1mg  30gm",154179,0000-00-00,0.0000,0,11.4000
08718692510302,"Locoid cream 1mg  30gm",nt69k00s1,0000-00-00,0.0000,0,11.4000
08718692510319,"Locoid Lipocream 1mg   30 gms",22125B,2025-08-31,3.0000,0,11.4000
08718692510319,"Locoid Lipocream 1mg   30 gms",nt69k00s1,0000-00-00,0.0000,0,11.4000
08718692510326,"Locoid Ointment 1mg   30 gm",21J81/77,2024-10-31,3.0000,0,9.4500
08718692510326,"Locoid Ointment 1mg   30 gm",nt69k00s1,0000-00-00,0.0000,0,9.4500
09002260023745,"Baneocin Powder 10gm",462170,2024-09-30,0.0000,0,6.0500
09002260023745,"Baneocin Powder 10gm",2401122,0000-00-00,0.0000,0,6.0500
09002260023868,"Curam 1gm tabs 14",ms1370,2024-12-30,8.0000,0,44.1500
09002260023868,"Curam 1gm tabs 14",221105,0000-00-00,0.0000,0,44.1500
09002260023905,"Curam 457mg/5ml sus",mx5359,2026-03-31,3.0000,0,18.3500
09002260023905,"Curam 457mg/5ml sus",m1301,0000-00-00,0.0000,0,18.3500
09120005553910,"Eucarbon 30mg 30Tap",4272a,2025-02-01,22.0000,0,12.9500
09120005553910,"Eucarbon 30mg 30Tap",tly32,0000-00-00,0.0000,0,12.9500
101000001,"Avalon Avocom M Cream 30g",,0000-00-00,0.0000,0,23.0000
102000002,"Q.V Moov Head Lice Shampoo 200ml",55072,2025-06-03,4.0000,0,70.0000
102000002,"Q.V Moov Head Lice Shampoo 200ml",ac0140,0000-00-00,0.0000,0,70.0000
10383,"kelo-cote gel 15gm",233,2023-11-30,3.0000,0,215.0000
1063,"ventolin resp soln 20ml",w57s,2026-03-30,0.0000,0,15.5500
10775,"Nicorette 10mg invisipatch 7pat",70142r311,2024-05-01,3.0000,0,60.1000
111000003,"S.S Pure Cod Liver Oil 120 Cap",5274789,2025-12-31,5.0000,0,115.4000
111000003,"S.S Pure Cod Liver Oil 120 Cap",vn329a,0000-00-00,0.0000,0,115.4000
111000088,"Ambolar Syrup 100ml",,0000-00-00,0.0000,0,7.1500
111000102,"Amoxil 125mg susp",,0000-00-00,0.0000,0,16.8000
111000118,"Anafranil 25 mg 30 tab",,0000-00-00,0.0000,0,21.4000
111000118,"Anafranil 25 mg 30 tab",tur62,2024-09-30,13.0000,0,21.4000
111000118,"Anafranil 25 mg 30 tab",221105,0000-00-00,0.0000,0,21.4000
111000282,"Bepanthen oint. 5% 30 gm",,0000-00-00,0.0000,0,15.0000
111000298,"Betasept Vaginal Douch 130ml",AC0104,2025-01-31,4.0000,0,33.0000
111000298,"Betasept Vaginal Douch 130ml",221105,0000-00-00,0.0000,0,33.0000
111000337,"Biolys Aero Digest 24 cap",851404,2024-11-01,3.0000,0,69.0000
111000337,"Biolys Aero Digest 24 cap",221105,0000-00-00,0.0000,0,69.0000
111000337,"Biolys Aero Digest 24 cap",937222,2024-02-01,2.0000,0,69.0000
111000337,"Biolys Aero Digest 24 cap",yn0040,0000-00-00,0.0000,0,69.0000
111000338,"Biolys Digest 24 cap",462721,2024-08-01,2.0000,0,69.0000
111000338,"Biolys Digest 24 cap",221105,0000-00-00,0.0000,0,69.0000
111000342,"Biscor 5 mg 30 Tab",,0000-00-00,0.0000,0,22.3000
111000416,"Cataflam 50mg 10 tab",,0000-00-00,0.0000,0,17.2500
111000440,"Cefodox 100mg Susp",6220783,2024-09-01,2.0000,0,53.0000
111000440,"Cefodox 100mg Susp",221105,0000-00-00,0.0000,0,53.0000
111000441,"Cefodox 200mg tab",,0000-00-00,0.0000,0,68.9500
111000441,"Cefodox 200mg tab",6220437,2024-02-01,2.0000,0,68.9500
111000441,"Cefodox 200mg tab",221105,0000-00-00,0.0000,0,68.9500
111000468,"Cetaphil  Moistrizing Cream 100ml",366103,2025-03-31,3.0000,0,89.0000
111000468,"Cetaphil  Moistrizing Cream 100ml",221105,0000-00-00,0.0000,0,89.0000
111000476,"Charbon Caps",m01840a,2025-04-01,22.0000,0,19.4000
111000476,"Charbon Caps",221105,0000-00-00,0.0000,0,19.4000
111000538,"Clarex 500mg tab 14",,0000-00-00,0.0000,0,51.1500
111000617,"Cupaline Caps 45 Cap",m03980a,2027-02-01,3.0000,0,89.0000
111000617,"Cupaline Caps 45 Cap",m1301,0000-00-00,0.0000,0,89.0000
111000620,"Curam 312mg Syrup 100ml",,0000-00-00,0.0000,0,18.1000
111000662,"Deep Heat Rub 35 gm",39567,2025-04-30,0.0000,0,20.0000
111000662,"Deep Heat Rub 35 gm",m1301,0000-00-00,0.0000,0,20.0000
111000662,"Deep Heat Rub 35 gm",39301,2025-02-28,5.0000,0,20.0000
111000662,"Deep Heat Rub 35 gm",221105,0000-00-00,0.0000,0,20.0000
111000736,"Digestyl 60 caps",22f070-1,2025-02-01,0.0000,0,69.9000
111000736,"Digestyl 60 caps",tly32,0000-00-00,0.0000,0,69.9000
111000736,"Digestyl 60 caps",22d142-1,2025-04-01,3.0000,0,69.9000
111000736,"Digestyl 60 caps",1083,2024-10-16,2.0000,0,69.9000
111000736,"Digestyl 60 caps",yn0040,0000-00-00,0.0000,0,69.9000
111000778,"Drossa-Nose oint. tubes 20 g",081122,2025-01-01,6.0000,0,29.9500
111000778,"Drossa-Nose oint. tubes 20 g",yn0040,0000-00-00,0.0000,0,29.9500
111000823,"Eltroxin 50mg 100tab",,0000-00-00,0.0000,0,20.0000
111000823,"Eltroxin 50mg 100tab",22k006,2024-11-01,0.0000,0,20.0000
111000823,"Eltroxin 50mg 100tab",k2786,0000-00-00,0.0000,0,20.0000
111000907,"Feldene 20mg disp10tab",,0000-00-00,0.0000,0,22.5000
111000923,"Feroglobin caps",fsu2221v1,2023-12-01,36.0000,0,21.0000
111000923,"Feroglobin caps",tly32,0000-00-00,0.0000,0,21.0000
111000924,"Feroglobin syrup",22020,2024-01-01,10.0000,0,17.0000
111000924,"Feroglobin syrup",tly32,0000-00-00,0.0000,0,17.0000
111000932,"Fevadol  SF.  Syrup 145ml",,0000-00-00,0.0000,0,10.0500
111000935,"Fevadol 350mg suppos",,0000-00-00,0.0000,0,10.1500
111000935,"Fevadol 350mg suppos",1145135,2027-03-01,12.0000,0,10.1500
111001053,"Gincosan Caps box/30",n0425102,2024-05-31,1.0000,0,124.0000
111001053,"Gincosan Caps box/30",tly32,0000-00-00,0.0000,0,124.0000
111001104,"Gripewater Syrup",2212314,2024-06-30,0.0000,0,30.0000
111001104,"Gripewater Syrup",233,0000-00-00,0.0000,0,30.0000
111001104,"Gripewater Syrup",k2786,0000-00-00,0.0000,0,30.0000
111001147,"Humalog mix 25 catridge",,0000-00-00,0.0000,0,167.9500
111001176,"Dawara Ichthammol oint 30ml",062,2025-07-31,0.0000,0,15.4000
111001176,"Dawara Ichthammol oint 30ml",221105,0000-00-00,0.0000,0,15.4000
111001181,"Imuran 50mg tabs  box/100",,0000-00-00,0.0000,0,101.9000
111001225,"Jospan Syrup 100 ml",10223,2026-02-01,4.0000,0,39.7500
111001253,"Keflex Susp 250mg Exfg 100ml",,0000-00-00,0.0000,0,23.7500
111001318,"Leponex 100 mg 50 tab",,0000-00-00,0.0000,0,145.1500
111001342,"Lipobase cream 100 gm",22106a,2025-08-01,3.0000,0,45.0000
111001342,"Lipobase cream 100 gm",k3590,0000-00-00,0.0000,0,45.0000
111001342,"Lipobase cream 100 gm",22i06a,2025-08-31,0.0000,0,45.0000
111001342,"Lipobase cream 100 gm",k2786,0000-00-00,0.0000,0,45.0000
111001375,"Lorahist 100ml syrup",,0000-00-00,0.0000,0,11.0000
111001375,"Lorahist 100ml syrup",23dc16,2026-05-31,2.0000,0,11.0000
111001405,"Lymola Deo-Sept  250ml",42832,2025-12-01,4.0000,0,79.0000
111001416,"Marnys Neocarbon Act Charl 30 Cap",k2844,2024-04-01,10.0000,0,12.9500
111001416,"Marnys Neocarbon Act Charl 30 Cap",154179,0000-00-00,0.0000,0,12.9500
111001416,"Marnys Neocarbon Act Charl 30 Cap",nt69k00s1,0000-00-00,0.0000,0,12.9500
111001418,"Marnys Omega -3 Salmon Oil 60 Cap",K3519,2023-12-01,3.0000,0,184.0000
111001418,"Marnys Omega -3 Salmon Oil 60 Cap",nt69k00s1,0000-00-00,0.0000,0,184.0000
111001419,"Marnys Royal Jelly 1000mg 30 Cap",k4072,2024-09-01,2.0000,0,195.0000
111001419,"Marnys Royal Jelly 1000mg 30 Cap",nt69k00s1,0000-00-00,0.0000,0,195.0000
111001426,"Mebo 15gm oint",1192,2025-12-11,13.0000,0,36.0000
111001426,"Mebo 15gm oint",154179,0000-00-00,0.0000,0,36.0000
111001426,"Mebo 15gm oint",nt69k00s1,0000-00-00,0.0000,0,36.0000
111001427,"Mebo 30gm oint",1148,2025-07-01,3.0000,0,65.0000
111001427,"Mebo 30gm oint",154179,0000-00-00,0.0000,0,65.0000
111001427,"Mebo 30gm oint",nt69k00s1,0000-00-00,0.0000,0,65.0000
111001428,"Mebo 75gm oint",1168,2025-09-29,2.0000,0,115.0000
111001428,"Mebo 75gm oint",154179,0000-00-00,0.0000,0,115.0000
111001561,"Neo healar 10suppo",247010,2024-02-29,0.0000,0,58.7600
111001561,"Neo healar 10suppo",k2786,0000-00-00,0.0000,0,58.7600
111001562,"Neo healar 30gm oint",126,2023-11-30,14.0000,0,58.8500
111001562,"Neo healar 30gm oint",154179,0000-00-00,0.0000,0,58.8500
111001562,"Neo healar 30gm oint",154,2024-03-30,0.0000,0,58.8500
111001562,"Neo healar 30gm oint",k2786,0000-00-00,0.0000,0,58.8500
111001594,"Nicotinell 7  system 20 mg",,0000-00-00,0.0000,0,60.1000
111001644,"Ocean spray",305966,2025-11-14,0.0000,0,42.0000
111001644,"Ocean spray",nt69k00s1,0000-00-00,0.0000,0,42.0000
111001693,"Opticin 0.3% eye drops 5ml / bottle",,0000-00-00,0.0000,0,14.6000
111001698,"Optifree 120ml",119j0,2024-05-01,4.0000,0,35.0000
111001698,"Optifree 120ml",2r5v,0000-00-00,0.0000,0,35.0000
111001703,"Optilone 0.1% opthalmic susp 5ml/bt",,0000-00-00,0.0000,0,13.7500
111001729,"Osteocare Calcium 30 tab",OE2248A,2025-10-01,5.0000,0,21.0000
111001729,"Osteocare Calcium 30 tab",oe2274a,2025-01-01,0.0000,0,21.0000
111001729,"Osteocare Calcium 30 tab",oe2282a,2025-11-30,6.0000,0,21.0000
111001729,"Osteocare Calcium 30 tab",2uc708,0000-00-00,0.0000,0,21.0000
111001729,"Osteocare Calcium 30 tab",154179,0000-00-00,0.0000,0,21.0000
111001729,"Osteocare Calcium 30 tab",nt69k00s1,0000-00-00,0.0000,0,21.0000
111001731,"Osteocare Syrup",21843,2024-10-01,4.0000,0,17.0000
111001731,"Osteocare Syrup",30168,2025-02-01,5.0000,0,17.0000
111001731,"Osteocare Syrup",154179,0000-00-00,0.0000,0,17.0000
111001731,"Osteocare Syrup",nt69k00s1,0000-00-00,0.0000,0,17.0000
111001757,"Panadol sinus Caplets box/24",,0000-00-00,0.0000,0,13.6000
111001757,"Panadol sinus Caplets box/24",ds846,2026-02-01,15.0000,0,13.6000
111001757,"Panadol sinus Caplets box/24",154179,0000-00-00,0.0000,0,13.6000
111001757,"Panadol sinus Caplets box/24",nt69k00s1,0000-00-00,0.0000,0,13.6000
111001815,"Physiotens 0.2 mg F.C.  tab 28",,0000-00-00,0.0000,0,45.0500
111001888,"Propolsaft Syrup",k5314,2024-11-01,3.0000,0,49.0000
111001888,"Propolsaft Syrup",ac0140,0000-00-00,0.0000,0,49.0000
111001888,"Propolsaft Syrup",154179,0000-00-00,0.0000,0,49.0000
111001891,"Prospan syrup",23c110a,2026-04-28,6.0000,0,39.5000
111001891,"Prospan syrup",154179,0000-00-00,0.0000,0,39.5000
111001892,"Prostar 30 caps",22f0801,2025-06-01,3.0000,0,29.0000
111001892,"Prostar 30 caps",ac0140,0000-00-00,0.0000,0,29.0000
111001892,"Prostar 30 caps",22f080-1,2025-06-01,2.0000,0,29.0000
111001892,"Prostar 30 caps",154179,0000-00-00,0.0000,0,29.0000
111001972,"Reparil 40 Tab",b2300296,2025-11-30,9.0000,0,20.6000
111001972,"Reparil 40 Tab",ac0140,0000-00-00,0.0000,0,20.6000
111002161,"Songha Night  30 Tab",n0074801,2024-04-30,2.0000,0,129.0000
111002161,"Songha Night  30 Tab",ac0140,0000-00-00,0.0000,0,129.0000
111002183,"Strepsils Honey/Lemon 24loz",nh690,2025-10-31,14.0000,0,32.4300
111002183,"Strepsils Honey/Lemon 24loz",ac0140,0000-00-00,0.0000,0,32.4300
111002183,"Strepsils Honey/Lemon 24loz",154179,0000-00-00,0.0000,0,32.4300
111002192,"Sudo 250gm cream",137639,2024-11-28,0.0000,0,52.8000
111002192,"Sudo 250gm cream",ac0140,0000-00-00,0.0000,0,52.8000
111002192,"Sudo 250gm cream",154179,0000-00-00,0.0000,0,52.8000
111002274,"Tobra-dex Eye drops",,0000-00-00,0.0000,0,21.0000
111002274,"Tobra-dex Eye drops",vl277a,2024-10-11,12.0000,0,21.0000
111002274,"Tobra-dex Eye drops",344222,0000-00-00,0.0000,0,21.0000
111002372,"Victoria 2000mg 30 Cap (New)",,0000-00-00,0.0000,0,152.0000
111002376,"Virustat 200mg 30 tab",,0000-00-00,0.0000,0,80.3500
111002487,"Zithromax 400 mg 30 ml Susp",gy2968a,2025-02-01,1.0000,0,53.0500
111002487,"Zithromax 400 mg 30 ml Susp",ac0140,0000-00-00,0.0000,0,53.0500
111002513,"Marnys Vision Natura 30Cap",K6184,2025-01-01,2.0000,0,29.0000
111002513,"Marnys Vision Natura 30Cap",nt69k00s1,0000-00-00,0.0000,0,29.0000
