Item No.,Item name,Patch No.,Ascon code,EXPIRY DATE,Qty,sp,TSP,PP,TPP,CP,TCP,Vat,vat value,total cost
141000660,Baby Joy Wet Wipes 200 Pieces 6x200 20351,1,496360,1/8/2030,3,38,114,26.03166,78.09498,26.03166,78.09498,0.15,11.714247,89.809227
141000723,Baby Joy Wet Wipes Bundle Pack 6x(3x50) 202512,1,447041,1/8/2030,2,26,52,20.25,40.5,20.25,40.5,0.15,6.075,46.575
141000460,Baby Joy Wet Wipes Bundle Pack 6x150 20250,1,510359,1/8/2030,1,26,26,20.08166,20.08166,20.08166,20.08166,0.15,3.012249,23.093909
121007285,Baby Nipple Chain Clip 8174,1,449350,1/8/2030,1,10,10,10,10,6.5,6.5,0.15,0.975,7.475
121007285,Baby Nipple Chain Clip 8174,1,496798,1/2/2028,2,10,20,3.38,6.76,3.38,6.76,0.15,1.014,7.774
121000244,Baby Zone 8442,m,449839,1/8/2030,1,10,10,10,10,6.5,6.5,0.15,0.975,7.475
121000244,Baby Zone 8442,lm,449871,1/8/2030,1,15,15,15,15,9.75,9.75,0.15,1.4625,11.2125
121019447,Baby Zone Baby Nipple Chain Clip White 8176,1,496799,23/08/32,2,13,26,4.89,9.78,4.89,9.78,0.15,1.467,11.247
121019447,Baby Zone Baby Nipple Chain Clip White 8176,1,472872,1/8/2030,5,13,65,4.89,24.45,4.89,24.45,0.15,3.6675,28.1175
121020336,Baby Zone Bottle 120 ml 8516,1,500497,1/8/2030,1,22,22,11.25,11.25,11.25,11.25,0.15,1.6875,12.9375
121020336,Baby Zone Bottle 120 ml 8516,1,528736,1/3/2029,5,18,90,11.25,56.25,11.25,56.25,0.15,8.4375,64.6875
121020336,Baby Zone Bottle 120 ml 8516,1,539300,31/03/29,6,18,108,11.25,67.5,11.25,67.5,0.15,10.125,77.625
121020335,Baby Zone Bottle 240 ml 8515,1,528737,1/9/2028,1,24,24,12.38,12.38,12.38,12.38,0.15,1.857,14.237
121020335,Baby Zone Bottle 240 ml 8515,1,548049,31/03/29,6,24,144,12.38,74.28,12.38,74.28,0.15,11.142,85.422
121006257,Baby Zone Bottle 250ml,1,449347,1/8/2030,2,33,66,33,66,21.45,42.9,0.15,6.435,49.335
121019007,Baby Zone Bottle Brush 8373,1,548040,1/8/2030,1,13,13,4.5,4.5,4.5,4.5,0.15,0.675,5.175
121020345,Baby Zone Bottle Colors 240 ml 8523,1,515693,30/12/28,2,18,36,7.88,15.76,7.88,15.76,0.15,2.364,18.124
121020345,Baby Zone Bottle Colors 240 ml 8523,1,548048,30/12/29,4,18,72,7.88,31.52,7.88,31.52,0.15,4.728,36.248
121020345,Baby Zone Bottle Colors 240 ml 8523,1,548045,30/12/28,6,18,108,7.59,45.54,7.59,45.54,0.15,6.831,52.371
121020341,Baby Zone Bottle With Hand 250 ml 8543,1,500499,1/8/2030,2,21,42,11.81,23.62,11.81,23.62,0.15,3.543,27.163
121020341,Baby Zone Bottle With Hand 250 ml 8543,1,539299,30/04/29,7,21,147,10.13,70.91,10.13,70.91,0.15,10.6365,81.5465
121020332,Baby Zone Bottle With Hand 300ml 8529,1,548155,10/12/2029,3,28,84,13.5,40.5,13.5,40.5,0.15,6.075,46.575
121020340,Baby Zone Bottle With Handle 120 ml 8531,1,505345,18/06/32,2,17,34,9.56,19.12,9.56,19.12,0.15,2.868,21.988
121020340,Baby Zone Bottle With Handle 120 ml 8531,1,515696,31/12/28,7,17,119,9.56,66.92,9.56,66.92,0.15,10.038,76.958
121020337,Baby Zone Bottle With Handle 250 ml 8535,1,515694,31/12/28,2,23,46,11.81,23.62,11.81,23.62,0.15,3.543,27.163
121019926,Baby Zone Breast Pad 6 pcs,mk,450388,1/8/2030,3,12,36,12,36,7.8,23.4,0.15,3.51,26.91
121020328,Baby Zone Breast Pump,1,548039,20/07/28,3,23,69,13.5,40.5,13.5,40.5,0,0,40.5
121021249,Baby Zone Breast Pump 8494,1,513307,2/12/2028,1,16,16,6.19,6.19,6.19,6.19,0,0,6.19
121021249,Baby Zone Breast Pump 8494,1,515684,20/07/28,7,16,112,6.19,43.33,6.19,43.33,0,0,43.33
141000424,Baby Zone Cotton Buds 100pcs,1,548042,6/8/2029,3,5,15,2.25,6.75,2.25,6.75,0.15,1.0125,7.7625
141000422,Baby Zone Cotton Buds 200pcs,3333,528734,15/04/28,2,8,16,3.5,7,3.5,7,0.15,1.05,8.05
141000422,Baby Zone Cotton Buds 200pcs,1,548041,6/5/2029,2,8,16,3.94,7.88,3.94,7.88,0.15,1.182,9.062
141000422,Baby Zone Cotton Buds 200pcs,1,548043,30/05/29,3,8,24,3.5,10.5,3.5,10.5,0.15,1.575,12.075
141000422,Baby Zone Cotton Buds 200pcs,1,513310,15/04/28,4,8,32,3.94,15.76,3.94,15.76,0.15,2.364,18.124
141000423,Baby Zone Cotton Buds 300pcs,1,548044,6/6/2029,3,10,30,5.5,16.5,5.5,16.5,0.15,2.475,18.975
121021318,Baby Zone Food Tetther 8132,1,515688,1/8/2030,4,15,60,7.31,29.24,7.31,29.24,0.15,4.386,33.626
121019897,Baby Zone Fork & Spoon,o,449888,1/8/2030,3,10,30,10,30,6.5,19.5,0.15,2.925,22.425
121020339,Baby Zone Milk Bottle 240 ml 8514,1,515687,30/12/28,8,20,160,7.59,60.72,7.59,60.72,0.15,9.108,69.828
121020342,Baby Zone Milk Bottle 240 ml 8536,1,539297,31/12/29,8,18,144,9.84,78.72,9.84,78.72,0.15,11.808,90.528
121019448,Baby Zone Milk Bottle 8517,k,449843,1/8/2030,1,15,15,15,15,9.75,9.75,0.15,1.4625,11.2125
121019448,Baby Zone Milk Bottle 8517,1,548046,1/4/2029,3,22,66,8.1,24.3,8.1,24.3,0.15,3.645,27.945
121019449,Baby Zone Nail Clipper 8446,1,539301,1/8/2030,5,10,50,5.5,27.5,5.5,27.5,0.15,4.125,31.625
121020449,Baby Zone Nipple 8235,1,500501,1/8/2030,2,19,38,8.16,16.32,8.16,16.32,0.15,2.448,18.768
121020449,Baby Zone Nipple 8235,1,539302,1/8/2030,3,15,45,8.16,24.48,8.16,24.48,0.15,3.672,28.152
121020449,Baby Zone Nipple 8235,1,513341,1/8/2030,3,15,45,8.5,25.5,8.5,25.5,0.15,3.825,29.325
121020449,Baby Zone Nipple 8235,1,548050,31/12/35,11,15,165,8.16,89.76,8.16,89.76,0.15,13.464,103.224
121019008,Baby Zone Nose Cleanser 8493,f,449891,1/8/2030,1,20,20,20,20,13,13,0.15,1.95,14.95
121019008,Baby Zone Nose Cleanser 8493,1,548153,1/11/2028,3,20,60,6.75,20.25,6.75,20.25,0.15,3.0375,23.2875
121020445,Baby Zone Pacifier 8123,1,548156,1/3/2029,4,12,48,4.5,18,4.5,18,0.15,2.7,20.7
121019895,Baby Zone Pacifier Soother,tm,449886,1/8/2030,1,10,10,10,10,6.5,6.5,0.15,0.975,7.475
121020148,Baby Zone Plastic Bottle 60ml,1,515692,30/09/28,3,17,51,7.76,23.28,7.76,23.28,0.15,3.492,26.772
121020148,Baby Zone Plastic Bottle 60ml,1,548047,31/03/29,6,17,102,7.76,46.56,7.76,46.56,0.15,6.984,53.544
121020130,Baby Zone Silicone Nipple 2 pcs,1,534070,1/8/2030,2,15,30,4.75,9.5,4.75,9.5,0.15,1.425,10.925
121020130,Baby Zone Silicone Nipple 2 pcs,1,548154,28/04/29,4,15,60,6.08,24.32,6.08,24.32,0.15,3.648,27.968
121020441,Baby Zone Teatheraple Shape 8255,1,539303,31/12/32,4,17,68,8.44,33.76,8.44,33.76,0.15,5.064,38.824
121019896,Baby Zone Teeth,1,496800,9/8/2029,1,14,14,5.4,5.4,5.4,5.4,0.15,0.81,6.21
121019896,Baby Zone Teeth,1,472873,1/8/2030,1,14,14,5.4,5.4,5.4,5.4,0.15,0.81,6.21
121019896,Baby Zone Teeth,33333,539298,28/07/32,10,14,140,5.4,54,5.4,54,0.15,8.1,62.1
121019543,Baby Zone Wood Cotton Buds 300pcs,1,528735,1/1/2029,3,10,30,5.5,16.5,5.5,16.5,0.15,2.475,18.975
141000841,Babyjoy Culotte Medium Jumbo Box 2x48,1,542422,1/8/2030,1,98,98,89.39,89.39,89.39,89.39,0.15,13.4085,102.7985
141000770,Babyjoy Olive Junior Saving Pack 8x8,1,533109,1/8/2030,2,14,28,12.6175,25.235,12.6175,25.235,0.15,3.78525,29.02025
141000769,Babyjoy Olive Large Saving Pack 8x10,1,545414,1/8/2030,8,14,112,12.68125,101.45,12.68125,101.45,0.15,15.2175,116.6675
141000768,Babyjoy Olive Medium Saving Pack 8x11,1,520173,1/8/2030,3,14,42,10.3,30.9,10.3,30.9,0.15,4.635,35.535
141000779,Babyjoy Olive Pants Large Mega Pack 3x48,1,472351,1/8/2030,2,67,134,61.91666,123.83332,61.91666,123.83332,0.15,18.574998,142.408318
141000793,Babyjoy Olive Pants Medium Mega Pack 3x54,1,525962,1/8/2030,2,67,134,49.5333,99.0666,49.5333,99.0666,0.15,14.85999,113.92659
141000767,Babyjoy Olive Small Saving Pack 8x13,1,505708,1/8/2030,1,14,14,12.88,12.88,12.88,12.88,0.15,1.932,14.812
141000767,Babyjoy Olive Small Saving Pack 8x13,1,538539,1/8/2030,8,14,112,12.6825,101.46,12.6825,101.46,0.15,15.219,116.679
121020425,Babyliss I-Pro 320 Steam,1,461221,1/8/2030,1,424.95,424.95,271.97,271.97,271.97,271.97,0.15,40.7955,312.7655
151000066,Babylyte Oral Solution,151431,547467,19/04/26,2,10,20,8.33,16.66,8.33,16.66,0,0,16.66
111000248,Bactrim 100ml syrup,2001790,549256,10/7/2027,5,19,95,19,95,15.8346,79.173,0,0,79.173
111000250,Bactrim Forte 10 tab,2003209,541714,16/08/27,2,23.3,46.6,23.3,46.6,9.223655,18.44731,0,0,18.44731
151000076,Bakeer Hot Water Bag 2000 W/ Cover 07,1,428528,1/8/2030,3,25,75,11.5,34.5,11.5,34.5,0,0,34.5
141000771,Bambi Culotte Large Jumbo 3x50,1,448413,6/6/2025,2,57,114,57,114,37.05,74.1,0.15,11.115,85.215
141000773,Bambi Culotte XX-Large Jumbo 3x40,1,508833,1/8/2030,1,65,65,58.85,58.85,58.85,58.85,0.15,8.8275,67.6775
141000773,Bambi Culotte XX-Large Jumbo 3x40,1,470830,1/8/2030,3,65,195,59.75,179.25,59.75,179.25,0.15,26.8875,206.1375
141000655,Bambi Jumbo Pack Large + 3x58 No.4+,1,510494,1/8/2030,1,67.08,67.08,59,59,59,59,0.15,8.85,67.85
141000076,Bambi Jumbo Pack Large 3x62 No.4,1,507379,1/8/2030,1,67.08,67.08,59,59,59,59,0.15,8.85,67.85
141000079,Bambi Jumbo Pack Medium 3x70 No.3,1,477337,1/8/2030,1,67.08,67.08,59,59,59,59,0.15,8.85,67.85
121011488,Bambi Jumbo Pack XXL 3x40 No.6,1,507381,1/8/2030,1,67.08,67.08,59,59,59,59,0.15,8.85,67.85
141000082,Bambi Kids XXL Value Pack 4x21 No.6,1,507378,1/8/2030,1,37,37,32.25,32.25,32.25,32.25,0.15,4.8375,37.0875
141000082,Bambi Kids XXL Value Pack 4x21 No.6,1,546046,1/8/2030,2,42.05,84.1,24.09,48.18,24.09,48.18,0.15,7.227,55.407
121011330,Bambi Large Value Pack 4x33 No.4,1,507377,1/8/2030,1,37,37,32.25,32.25,32.25,32.25,0.15,4.8375,37.0875
121011411,Bambi Medium Value Pack 4x36 No.3,1,448386,9/9/2025,1,31,31,29,29,18.85,18.85,0.15,2.8275,21.6775
121011411,Bambi Medium Value Pack 4x36 No.3,1,474918,1/8/2030,4,42.05,168.2,32.25,129,32.25,129,0.15,19.35,148.35
141000823,Bambi Mega Clean 40x12 4001r12,1,474842,1/8/2030,3,18,54,13.92,41.76,13.92,41.76,0.15,6.264,48.024
141000089,Bambi Mega Pack Large + 2x78 No.4+,1,535422,1/8/2030,2,87.91,175.82,60.32,120.64,60.32,120.64,0.15,18.096,138.736
141000287,Bambi New Born Regu 3x19,1,546043,1/8/2030,2,14,28,8.05,16.1,8.05,16.1,0.15,2.415,18.515
141000093,Bambi Regular Large 6x13 No.4,1,484432,1/8/2030,3,14,42,10.3333,30.9999,10.3333,30.9999,0.15,4.649985,35.649885
141000094,Bambi Regular Medium 6x15 No.3,1,517051,1/8/2030,5,14,70,8.26166,41.3083,8.26166,41.3083,0.15,6.196245,47.504545
141000289,Bambi Regular Small 4x19 No.2,1,546044,1/8/2030,5,14,70,8.2,41,8.2,41,0.15,6.15,47.15
141000092,Bambi Regular X-Large 6x11 No.5,1,517044,1/8/2030,1,14,14,8.26166,8.26166,8.26166,8.26166,0.15,1.239249,9.500909
141000084,Bambi Regular XXL 6x10 No.6,1,535421,1/8/2030,2,14,28,8.26166,16.52332,8.26166,16.52332,0.15,2.478498,19.001818
141000084,Bambi Regular XXL 6x10 No.6,1,516389,1/8/2030,3,14,42,8.26,24.78,8.26,24.78,0.15,3.717,28.497
143000142,Bambi Wet Wipes Lotion 12x56,1,443496,1/8/2030,2,18,36,14.5,29,14.5,29,0.15,4.35,33.35
121011334,Bambi X-Large Jumbo Pack 3x54,1,507380,1/8/2030,1,67.08,67.08,59,59,59,59,0.15,8.85,67.85
121011299,Bambi X-Large Value Pack 4x28 No.5,1,546045,1/8/2030,4,42.05,168.2,24.0925,96.37,24.0925,96.37,0.15,14.4555,110.8255
121008822,Bambini Water 2 litre,1,525359,10/10/2026,3,6,18,4.16666,12.49998,4.16666,12.49998,0.15,1.874997,14.374977
151000040,Barak Alcohol Swabe Box 100/50,1,420149,1/8/2030,16,6,96,2.5,40,2.5,40,0,0,40
111000260,Barak B.D Micro Fine Insulin 1 ml 30 g,1,516328,1/8/2030,7,7,49,4.6,32.2,4.6,32.2,0,0,32.2
111000260,Barak B.D Micro Fine Insulin 1 ml 30 g,1,548750,1/8/2030,14,7,98,4.7,65.8,4.7,65.8,0,0,65.8
111000258,Barak B.D Micro Fine Insulin Plus 0.5ml,1,461794,1/8/2030,2,7,14,4.1,8.2,4.1,8.2,0,0,8.2
111000258,Barak B.D Micro Fine Insulin Plus 0.5ml,1,516327,1/8/2030,9,7,63,4.6,41.4,4.6,41.4,0,0,41.4
111000258,Barak B.D Micro Fine Insulin Plus 0.5ml,1,548808,1/8/2030,10,7,70,4.7,47,4.7,47,0,0,47
121008030,Barak Braun Ear Thermometer Germany (Sumall),1,548157,1/8/2030,1,330,330,140,140,140,140,0,0,140
121000398,Barak Braun Thermoscan (Ear) Set (Big),1,538824,1/8/2030,1,380,380,240,240,240,240,0,0,240
121006537,Barak BraunTemposcan Cover,1,461785,1/8/2030,2,17,34,7,14,7,14,0,0,14
151001560,Barak BraunTemposcan Cover 1+1 (Offer),1,352367,6/6/2025,1,15,15,10,10,10,10,0,0,10
151001536,Barak Canchamber (L),1,451703,1/8/2030,1,60,60,25,25,25,25,0,0,25
121008736,Barak Commode Chair 898,1,463775,1/8/2030,2,75,150,34,68,34,68,0,0,68
121000664,Barak Cotton 100g,1,453939,1/8/2030,4,5,20,1.9,7.6,1.9,7.6,0,0,7.6
121000665,Barak Cotton 250g,1,453940,1/8/2030,5,8,40,4.75,23.75,4.75,23.75,0,0,23.75
151001391,Barak Cotton 500g,1,498967,10/10/2027,2,15,30,9.5,19,9.5,19,0,0,19
